"Displacement:0","Displacement:1","Displacement:2","J","Pressure","Nominal Stress:0","Nominal Stress:1","Nominal Stress:2","Nominal Stress:3","Nominal Stress:4","Nominal Stress:5","Nominal Stress:6","Nominal Stress:7","Nominal Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.031401,0.10112,0,0.99947,0.0052651,-0.011598,5.8672e-05,0,4.9832e-05,-1.2983e-07,0,0,0,0,1,0.8325,-1.6675,0,0
0.031393,0.10112,0,0.99947,0.0053052,-0.011702,0.0001179,0,0.00010925,-4.2186e-07,0,0,0,0,1,0.835,-1.665,0,0
0.031385,0.10112,0,0.99947,0.0053456,-0.011774,5.9239e-05,0,5.0384e-05,-1.2388e-07,0,0,0,0,1,0.8375,-1.6625,0,0
0.031377,0.10112,0,0.99946,0.005386,-0.011879,0.000119,0,0.00011034,-4.1918e-07,0,0,0,0,1,0.84,-1.66,0,0
0.031369,0.10113,0,0.99946,0.0054267,-0.011952,5.9789e-05,0,5.0927e-05,-1.3072e-07,0,0,0,0,1,0.8425,-1.6575,0,0
0.031361,0.10113,0,0.99945,0.0054674,-0.012072,6.0076e-05,0,5.1213e-05,-1.5563e-07,0,0,0,0,1,0.845,-1.655,0,0
0.031353,0.10113,0,0.99945,0.0055086,-0.012072,6.0076e-05,0,5.1213e-05,-1.5563e-07,0,0,0,0,1,0.8475,-1.6525,0,0
0.031344,0.10113,0,0.99945,0.0055498,-0.012072,6.0076e-05,0,5.1213e-05,-1.5563e-07,0,0,0,0,1,0.85,-1.65,0,0
0.031336,0.10113,0,0.99944,0.0055914,-0.012314,6.0911e-05,0,5.206e-05,-1.6041e-07,0,0,0,0,1,0.8525,-1.6475,0,0
0.031328,0.10113,0,0.99944,0.0056331,-0.012421,0.00012242,0,0.00011379,-4.4077e-07,0,0,0,0,1,0.855,-1.645,0,0
0.031319,0.10114,0,0.99943,0.0056749,-0.012497,6.1494e-05,0,5.2661e-05,-1.2612e-07,0,0,0,0,1,0.8575,-1.6425,0,0
0.031311,0.10114,0,0.99943,0.0057168,-0.012497,6.1494e-05,0,5.2661e-05,-1.2612e-07,0,0,0,0,1,0.86,-1.64,0,0
0.031302,0.10114,0,0.99942,0.0057592,-0.012621,6.1765e-05,0,5.295e-05,-1.626e-07,0,0,0,0,1,0.8625,-1.6375,0,0
0.031294,0.10114,0,0.99942,0.0058015,-0.012869,6.2638e-05,0,5.3872e-05,-1.385e-07,0,0,0,0,1,0.865,-1.635,0,0
0.031285,0.10114,0,0.99942,0.0058442,-0.012869,6.2638e-05,0,5.3872e-05,-1.385e-07,0,0,0,0,1,0.8675,-1.6325,0,0
0.031276,0.10115,0,0.99941,0.0058869,-0.012869,6.2638e-05,0,5.3872e-05,-1.385e-07,0,0,0,0,1,0.87,-1.63,0,0
0.031267,0.10115,0,0.99941,0.0059301,-0.012995,6.2935e-05,0,5.42e-05,-1.8853e-07,0,0,0,0,1,0.8725,-1.6275,0,0
0.031258,0.10115,0,0.9994,0.0059733,-0.013248,6.3806e-05,0,5.5148e-05,-1.5635e-07,0,0,0,0,1,0.875,-1.625,0,0
0.031249,0.10115,0,0.9994,0.0060168,-0.013248,6.3806e-05,0,5.5148e-05,-1.5635e-07,0,0,0,0,1,0.8775,-1.6225,0,0
0.03124,0.10115,0,0.99939,0.0060603,-0.013248,6.3806e-05,0,5.5148e-05,-1.5635e-07,0,0,0,0,1,0.88,-1.62,0,0
0.031231,0.10115,0,0.99939,0.0061043,-0.013376,6.4115e-05,0,5.5502e-05,-1.978e-07,0,0,0,0,1,0.8825,-1.6175,0,0
0.031222,0.10116,0,0.99939,0.0061482,-0.013634,6.4992e-05,0,5.6487e-05,-1.9409e-07,0,0,0,0,1,0.885,-1.615,0,0
0.031213,0.10116,0,0.99938,0.0061926,-0.013634,6.4992e-05,0,5.6487e-05,-1.9409e-07,0,0,0,0,1,0.8875,-1.6125,0,0
0.031204,0.10116,0,0.99938,0.006237,-0.013744,0.0001306,0,0.00012241,-5.1294e-07,0,0,0,0,1,0.89,-1.61,0,0
0.031194,0.10116,0,0.99937,0.0062818,-0.013829,6.5605e-05,0,5.7194e-05,-1.69e-07,0,0,0,0,1,0.8925,-1.6075,0,0
0.031185,0.10116,0,0.99937,0.0063266,-0.01394,0.00013176,0,0.00012368,-5.3659e-07,0,0,0,0,1,0.895,-1.605,0,0
0.031175,0.10116,0,0.99936,0.0063717,-0.014027,6.6204e-05,0,5.7899e-05,-1.732e-07,0,0,0,0,1,0.8975,-1.6025,0,0
0.031166,0.10116,0,0.99936,0.0064167,-0.014027,6.6204e-05,0,5.7899e-05,-1.732e-07,0,0,0,0,1,0.9,-1.6,0,0
0.031156,0.10117,0,0.99935,0.0064624,-0.014159,6.6507e-05,0,5.828e-05,-2.0732e-07,0,0,0,0,1,0.9025,-1.5975,0,0
0.031147,0.10117,0,0.99935,0.006508,-0.014427,6.7416e-05,0,5.9365e-05,-1.7995e-07,0,0,0,0,1,0.905,-1.595,0,0
0.031137,0.10117,0,0.99934,0.006554,-0.014427,6.7416e-05,0,5.9365e-05,-1.7995e-07,0,0,0,0,1,0.9075,-1.5925,0,0
0.031127,0.10117,0,0.99934,0.0065999,-0.014427,6.7416e-05,0,5.9365e-05,-1.7995e-07,0,0,0,0,1,0.91,-1.59,0,0
0.031117,0.10117,0,0.99934,0.0066464,-0.014562,6.7727e-05,0,5.9772e-05,-2.2754e-07,0,0,0,0,1,0.9125,-1.5875,0,0
0.031107,0.10117,0,0.99933,0.0066929,-0.014834,6.8649e-05,0,6.0908e-05,-1.9495e-07,0,0,0,0,1,0.915,-1.585,0,0
0.031097,0.10117,0,0.99933,0.0067397,-0.014834,6.8649e-05,0,6.0908e-05,-1.9495e-07,0,0,0,0,1,0.9175,-1.5825,0,0
0.031087,0.10118,0,0.99932,0.0067865,-0.014972,6.8972e-05,0,6.1347e-05,-2.4448e-07,0,0,0,0,1,0.92,-1.58,0,0
0.031077,0.10118,0,0.99932,0.0068338,-0.014972,6.8972e-05,0,6.1347e-05,-2.4448e-07,0,0,0,0,1,0.9225,-1.5775,0,0
0.031067,0.10118,0,0.99931,0.0068811,-0.014972,6.8972e-05,0,6.1347e-05,-2.4448e-07,0,0,0,0,1,0.925,-1.575,0,0
0.031056,0.10118,0,0.99931,0.0069288,-0.015249,7.0153e-05,0,6.2784e-05,-2.1641e-07,0,0,0,0,1,0.9275,-1.5725,0,0
0.031046,0.10118,0,0.9993,0.0069764,-0.015389,7.0493e-05,0,6.3262e-05,-2.6265e-07,0,0,0,0,1,0.93,-1.57,0,0
0.031036,0.10118,0,0.9993,0.0070246,-0.015389,7.0493e-05,0,6.3262e-05,-2.6265e-07,0,0,0,0,1,0.9325,-1.5675,0,0
0.031025,0.10118,0,0.99929,0.0070728,-0.015672,7.1163e-05,0,6.423e-05,-2.1451e-07,0,0,0,0,1,0.935,-1.565,0,0
0.031014,0.10118,0,0.99929,0.0071213,-0.015672,7.1163e-05,0,6.423e-05,-2.1451e-07,0,0,0,0,1,0.9375,-1.5625,0,0
0.031004,0.10119,0,0.99928,0.0071699,-0.015672,7.1163e-05,0,6.423e-05,-2.1451e-07,0,0,0,0,1,0.94,-1.56,0,0
0.030993,0.10119,0,0.99928,0.0072189,-0.015814,7.1494e-05,0,6.4722e-05,-2.7687e-07,0,0,0,0,1,0.9425,-1.5575,0,0
0.030982,0.10119,0,0.99927,0.007268,-0.015859,0.0001433,0,0.00013693,-6.7524e-07,0,0,0,0,1,0.945,-1.555,0,0
0.030971,0.10119,0,0.99927,0.0073174,-0.016102,7.2446e-05,0,6.6022e-05,-2.4106e-07,0,0,0,0,1,0.9475,-1.5525,0,0
0.030961,0.10119,0,0.99926,0.0073669,-0.016247,7.2793e-05,0,6.6553e-05,-2.9022e-07,0,0,0,0,1,0.95,-1.55,0,0
0.030949,0.10119,0,0.99926,0.0074167,-0.016247,7.2793e-05,0,6.6553e-05,-2.9022e-07,0,0,0,0,1,0.9525,-1.5475,0,0
0.030938,0.10119,0,0.99925,0.0074665,-0.016291,0.000146,0,0.00014019,-6.794e-07,0,0,0,0,1,0.955,-1.545,0,0
0.030927,0.10119,0,0.99925,0.007517,-0.016467,7.3556e-05,0,6.7613e-05,-2.505e-07,0,0,0,0,1,0.9575,-1.5425,0,0
0.030916,0.10119,0,0.99924,0.0075674,-0.016467,7.3556e-05,0,6.7613e-05,-2.505e-07,0,0,0,0,1,0.96,-1.54,0,0
0.030905,0.10119,0,0.99924,0.0076183,-0.016762,7.441e-05,0,6.8893e-05,-2.6229e-07,0,0,0,0,1,0.9625,-1.5375,0,0
0.030893,0.1012,0,0.99923,0.0076691,-0.01688,0.00014964,0,0.00014471,-7.4773e-07,0,0,0,0,1,0.965,-1.535,0,0
0.030882,0.1012,0,0.99923,0.0077202,-0.016986,7.5285e-05,0,7.0112e-05,-2.7878e-07,0,0,0,0,1,0.9675,-1.5325,0,0
0.03087,0.1012,0,0.99922,0.0077713,-0.017136,7.5633e-05,0,7.07e-05,-3.1126e-07,0,0,0,0,1,0.97,-1.53,0,0
0.030859,0.1012,0,0.99922,0.0078231,-0.017136,7.5633e-05,0,7.07e-05,-3.1126e-07,0,0,0,0,1,0.9725,-1.5275,0,0
0.030847,0.1012,0,0.99921,0.0078748,-0.017439,7.6403e-05,0,7.1982e-05,-2.9204e-07,0,0,0,0,1,0.975,-1.525,0,0
0.030835,0.1012,0,0.99921,0.0079271,-0.017439,7.6403e-05,0,7.1982e-05,-2.9204e-07,0,0,0,0,1,0.9775,-1.5225,0,0
0.030823,0.1012,0,0.9992,0.0079794,-0.017559,0.00015343,0,0.00014966,-8.12e-07,0,0,0,0,1,0.98,-1.52,0,0
0.030811,0.1012,0,0.9992,0.0080319,-0.017669,7.7095e-05,0,7.3086e-05,-2.8022e-07,0,0,0,0,1,0.9825,-1.5175,0,0
0.030799,0.1012,0,0.99919,0.0080843,-0.017669,7.7095e-05,0,7.3086e-05,-2.8022e-07,0,0,0,0,1,0.985,-1.515,0,0
0.030787,0.1012,0,0.99919,0.0081375,-0.017824,7.7411e-05,0,7.3688e-05,-3.2171e-07,0,0,0,0,1,0.9875,-1.5125,0,0
0.030775,0.1012,0,0.99918,0.0081906,-0.018135,7.8437e-05,0,7.5323e-05,-2.9892e-07,0,0,0,0,1,0.99,-1.51,0,0
0.030763,0.1012,0,0.99918,0.0082441,-0.018135,7.8437e-05,0,7.5323e-05,-2.9892e-07,0,0,0,0,1,0.9925,-1.5075,0,0
0.030751,0.1012,0,0.99917,0.0082976,-0.018135,7.8437e-05,0,7.5323e-05,-2.9892e-07,0,0,0,0,1,0.995,-1.505,0,0
0.030738,0.1012,0,0.99916,0.0083517,-0.018292,7.8786e-05,0,7.5992e-05,-3.7051e-07,0,0,0,0,1,0.9975,-1.5025,0,0
0.030726,0.1012,0,0.99916,0.0084058,-0.018609,7.9811e-05,0,7.7696e-05,-3.3771e-07,0,0,0,0,1,1,-1.5,0,0
0.030713,0.1012,0,0.99915,0.0084602,-0.018609,7.9811e-05,0,7.7696e-05,-3.3771e-07,0,0,0,0,1,1.0025,-1.4975,0,0
0.0307,0.10121,0,0.99915,0.0085147,-0.018609,7.9811e-05,0,7.7696e-05,-3.3771e-07,0,0,0,0,1,1.005,-1.495,0,0
0.030688,0.10121,0,0.99914,0.0085696,-0.018769,8.0188e-05,0,7.8429e-05,-3.9549e-07,0,0,0,0,1,1.0075,-1.4925,0,0
0.030675,0.10121,0,0.99914,0.0086245,-0.018811,0.00016082,0,0.00015966,-8.8318e-07,0,0,0,0,1,1.01,-1.49,0,0
0.030662,0.10121,0,0.99913,0.0086801,-0.019011,8.1021e-05,0,7.9823e-05,-3.4423e-07,0,0,0,0,1,1.0125,-1.4875,0,0
0.030649,0.10121,0,0.99913,0.0087357,-0.019336,8.1916e-05,0,8.1509e-05,-3.5475e-07,0,0,0,0,1,1.015,-1.485,0,0
0.030636,0.10121,0,0.99912,0.0087915,-0.019336,8.1916e-05,0,8.1509e-05,-3.5475e-07,0,0,0,0,1,1.0175,-1.4825,0,0
0.030623,0.10121,0,0.99912,0.0088474,-0.0195,8.2275e-05,0,8.2283e-05,-4.1879e-07,0,0,0,0,1,1.02,-1.48,0,0
0.03061,0.10121,0,0.99911,0.0089038,-0.0195,8.2275e-05,0,8.2283e-05,-4.1879e-07,0,0,0,0,1,1.0225,-1.4775,0,0
0.030596,0.10121,0,0.9991,0.0089603,-0.0195,8.2275e-05,0,8.2283e-05,-4.1879e-07,0,0,0,0,1,1.025,-1.475,0,0
0.030583,0.10121,0,0.9991,0.0090172,-0.019831,8.3334e-05,0,8.4215e-05,-3.761e-07,0,0,0,0,1,1.0275,-1.4725,0,0
0.030569,0.10121,0,0.99909,0.009074,-0.019831,8.3334e-05,0,8.4215e-05,-3.761e-07,0,0,0,0,1,1.03,-1.47,0,0
0.030556,0.10121,0,0.99909,0.0091315,-0.019998,8.37e-05,0,8.5038e-05,-4.4657e-07,0,0,0,0,1,1.0325,-1.4675,0,0
0.030542,0.10121,0,0.99908,0.0091889,-0.020334,8.4771e-05,0,8.707e-05,-3.9954e-07,0,0,0,0,1,1.035,-1.465,0,0
0.030528,0.10121,0,0.99908,0.0092468,-0.020334,8.4771e-05,0,8.707e-05,-3.9954e-07,0,0,0,0,1,1.0375,-1.4625,0,0
0.030515,0.10121,0,0.99907,0.0093046,-0.020504,8.5141e-05,0,8.7942e-05,-4.7261e-07,0,0,0,0,1,1.04,-1.46,0,0
0.030501,0.10121,0,0.99906,0.0093631,-0.020504,8.5141e-05,0,8.7942e-05,-4.7261e-07,0,0,0,0,1,1.0425,-1.4575,0,0
0.030487,0.10121,0,0.99906,0.0094215,-0.020504,8.5141e-05,0,8.7942e-05,-4.7261e-07,0,0,0,0,1,1.045,-1.455,0,0
0.030473,0.1012,0,0.99905,0.0094803,-0.020846,8.6224e-05,0,9.0078e-05,-4.2468e-07,0,0,0,0,1,1.0475,-1.4525,0,0
0.030459,0.1012,0,0.99905,0.0095391,-0.020846,8.6224e-05,0,9.0078e-05,-4.2468e-07,0,0,0,0,1,1.05,-1.45,0,0
0.030444,0.1012,0,0.99904,0.0095986,-0.021019,8.6598e-05,0,9.1003e-05,-4.9982e-07,0,0,0,0,1,1.0525,-1.4475,0,0
0.03043,0.1012,0,0.99903,0.0096581,-0.021367,8.7694e-05,0,9.325e-05,-4.5081e-07,0,0,0,0,1,1.055,-1.445,0,0
0.030416,0.1012,0,0.99903,0.0097179,-0.021367,8.7694e-05,0,9.325e-05,-4.5081e-07,0,0,0,0,1,1.0575,-1.4425,0,0
0.030401,0.1012,0,0.99902,0.0097777,-0.021543,8.8073e-05,0,9.4229e-05,-5.283e-07,0,0,0,0,1,1.06,-1.44,0,0
0.030386,0.1012,0,0.99902,0.0098382,-0.021543,8.8073e-05,0,9.4229e-05,-5.283e-07,0,0,0,0,1,1.0625,-1.4375,0,0
0.030372,0.1012,0,0.99901,0.0098987,-0.021543,8.8073e-05,0,9.4229e-05,-5.283e-07,0,0,0,0,1,1.065,-1.435,0,0
0.030357,0.1012,0,0.999,0.0099595,-0.021897,8.9181e-05,0,9.6594e-05,-4.791e-07,0,0,0,0,1,1.0675,-1.4325,0,0
0.030342,0.1012,0,0.999,0.01002,-0.021897,8.9181e-05,0,9.6594e-05,-4.791e-07,0,0,0,0,1,1.07,-1.43,0,0
0.030327,0.1012,0,0.99899,0.010082,-0.022075,8.9564e-05,0,9.7631e-05,-5.5818e-07,0,0,0,0,1,1.0725,-1.4275,0,0
0.030312,0.1012,0,0.99899,0.010143,-0.022435,9.0682e-05,0,0.00010012,-5.0934e-07,0,0,0,0,1,1.075,-1.425,0,0
0.030297,0.1012,0,0.99898,0.010205,-0.022435,9.0682e-05,0,0.00010012,-5.0934e-07,0,0,0,0,1,1.0775,-1.4225,0,0
0.030282,0.1012,0,0.99897,0.010267,-0.022617,9.1071e-05,0,0.00010122,-5.9045e-07,0,0,0,0,1,1.08,-1.42,0,0
0.030266,0.10119,0,0.99897,0.01033,-0.022617,9.1071e-05,0,0.00010122,-5.9045e-07,0,0,0,0,1,1.0825,-1.4175,0,0
0.030251,0.10119,0,0.99896,0.010392,-0.022617,9.1071e-05,0,0.00010122,-5.9045e-07,0,0,0,0,1,1.085,-1.415,0,0
0.030235,0.10119,0,0.99895,0.010455,-0.022983,9.2202e-05,0,0.00010383,-5.5486e-07,0,0,0,0,1,1.0875,-1.4125,0,0
0.03022,0.10119,0,0.99895,0.010518,-0.022983,9.2202e-05,0,0.00010383,-5.5486e-07,0,0,0,0,1,1.09,-1.41,0,0
0.030204,0.10119,0,0.99894,0.010581,-0.023168,9.2614e-05,0,0.00010502,-6.2908e-07,0,0,0,0,1,1.0925,-1.4075,0,0
0.030188,0.10119,0,0.99894,0.010645,-0.023205,0.0001855,0,0.00019885,-1.359e-06,0,0,0,0,1,1.095,-1.405,0,0
0.030173,0.10119,0,0.99893,0.010709,-0.023447,9.3348e-05,0,0.00010695,-5.7475e-07,0,0,0,0,1,1.0975,-1.4025,0,0
0.030157,0.10119,0,0.99892,0.010773,-0.023822,9.4523e-05,0,0.0001098,-6.1774e-07,0,0,0,0,1,1.1,-1.4,0,0
0.03014,0.10118,0,0.99892,0.010838,-0.023822,9.4523e-05,0,0.0001098,-6.1774e-07,0,0,0,0,1,1.1025,-1.3975,0,0
0.030124,0.10118,0,0.99891,0.010903,-0.023952,0.00018971,0,0.00020643,-1.4887e-06,0,0,0,0,1,1.105,-1.395,0,0
0.030108,0.10118,0,0.9989,0.010968,-0.024106,9.5315e-05,0,0.00011191,-6.3188e-07,0,0,0,0,1,1.1075,-1.3925,0,0
0.030092,0.10118,0,0.9989,0.011033,-0.024237,0.00019126,0,0.00020935,-1.5081e-06,0,0,0,0,1,1.11,-1.39,0,0
0.030075,0.10118,0,0.99889,0.011098,-0.024393,9.6088e-05,0,0.00011405,-6.1933e-07,0,0,0,0,1,1.1125,-1.3875,0,0
0.030059,0.10118,0,0.99888,0.011164,-0.024585,9.6457e-05,0,0.00011535,-6.8858e-07,0,0,0,0,1,1.115,-1.385,0,0
0.030042,0.10117,0,0.99888,0.01123,-0.024585,9.6457e-05,0,0.00011535,-6.8858e-07,0,0,0,0,1,1.1175,-1.3825,0,0
0.030025,0.10117,0,0.99887,0.011296,-0.024973,9.765e-05,0,0.0001185,-6.6162e-07,0,0,0,0,1,1.12,-1.38,0,0
0.030008,0.10117,0,0.99886,0.011363,-0.024973,9.765e-05,0,0.0001185,-6.6162e-07,0,0,0,0,1,1.1225,-1.3775,0,0
0.029992,0.10117,0,0.99886,0.01143,-0.025169,9.8062e-05,0,0.00011993,-7.6451e-07,0,0,0,0,1,1.125,-1.375,0,0
0.029974,0.10117,0,0.99885,0.011497,-0.025169,9.8062e-05,0,0.00011993,-7.6451e-07,0,0,0,0,1,1.1275,-1.3725,0,0
0.029957,0.10116,0,0.99884,0.011564,-0.025169,9.8062e-05,0,0.00011993,-7.6451e-07,0,0,0,0,1,1.13,-1.37,0,0
0.02994,0.10116,0,0.99884,0.011632,-0.025563,9.9246e-05,0,0.00012322,-7.3495e-07,0,0,0,0,1,1.1325,-1.3675,0,0
0.029923,0.10116,0,0.99883,0.0117,-0.025695,0.00019918,0,0.00022487,-1.7399e-06,0,0,0,0,1,1.135,-1.365,0,0
0.029905,0.10116,0,0.99882,0.011768,-0.025861,0.00010007,0,0.00012569,-7.1504e-07,0,0,0,0,1,1.1375,-1.3625,0,0
0.029888,0.10115,0,0.99882,0.011836,-0.025861,0.00010007,0,0.00012569,-7.1504e-07,0,0,0,0,1,1.14,-1.36,0,0
0.02987,0.10115,0,0.99881,0.011905,-0.026062,0.00010044,0,0.0001272,-7.8643e-07,0,0,0,0,1,1.1425,-1.3575,0,0
0.029852,0.10115,0,0.9988,0.011974,-0.026465,0.00010166,0,0.00013077,-7.6394e-07,0,0,0,0,1,1.145,-1.355,0,0
0.029835,0.10115,0,0.9988,0.012044,-0.026465,0.00010166,0,0.00013077,-7.6394e-07,0,0,0,0,1,1.1475,-1.3525,0,0
0.029817,0.10114,0,0.99879,0.012113,-0.026465,0.00010166,0,0.00013077,-7.6394e-07,0,0,0,0,1,1.15,-1.35,0,0
0.029799,0.10114,0,0.99878,0.012183,-0.026669,0.00010208,0,0.00013241,-8.7597e-07,0,0,0,0,1,1.1525,-1.3475,0,0
0.02978,0.10114,0,0.99877,0.012253,-0.027079,0.0001033,0,0.00013615,-8.4295e-07,0,0,0,0,1,1.155,-1.345,0,0
0.029762,0.10114,0,0.99877,0.012324,-0.027079,0.0001033,0,0.00013615,-8.4295e-07,0,0,0,0,1,1.1575,-1.3425,0,0
0.029744,0.10113,0,0.99876,0.012395,-0.027212,0.00020728,0,0.00024212,-1.9829e-06,0,0,0,0,1,1.16,-1.34,0,0
0.029725,0.10113,0,0.99875,0.012466,-0.02739,0.00010415,0,0.00013898,-8.4063e-07,0,0,0,0,1,1.1625,-1.3375,0,0
0.029707,0.10113,0,0.99875,0.012537,-0.027598,0.00010455,0,0.00014073,-9.1437e-07,0,0,0,0,1,1.165,-1.335,0,0
0.029688,0.10112,0,0.99874,0.012609,-0.027598,0.00010455,0,0.00014073,-9.1437e-07,0,0,0,0,1,1.1675,-1.3325,0,0
0.029669,0.10112,0,0.99873,0.012681,-0.027598,0.00010455,0,0.00014073,-9.1437e-07,0,0,0,0,1,1.17,-1.33,0,0
0.02965,0.10112,0,0.99872,0.012753,-0.028018,0.00010578,0,0.00014477,-9.1709e-07,0,0,0,0,1,1.1725,-1.3275,0,0
0.029631,0.10111,0,0.99872,0.012826,-0.028152,0.00021224,0,0.00025339,-2.1344e-06,0,0,0,0,1,1.175,-1.325,0,0
0.029612,0.10111,0,0.99871,0.012898,-0.028336,0.00010664,0,0.00014782,-9.0883e-07,0,0,0,0,1,1.1775,-1.3225,0,0
0.029593,0.10111,0,0.9987,0.012971,-0.028336,0.00010664,0,0.00014782,-9.0883e-07,0,0,0,0,1,1.18,-1.32,0,0
0.029574,0.1011,0,0.9987,0.013044,-0.02855,0.00010703,0,0.00014972,-9.8823e-07,0,0,0,0,1,1.1825,-1.3175,0,0
0.029554,0.1011,0,0.99869,0.013118,-0.02898,0.00010829,0,0.00015409,-9.6295e-07,0,0,0,0,1,1.185,-1.315,0,0
0.029535,0.1011,0,0.99868,0.013192,-0.02898,0.00010829,0,0.00015409,-9.6295e-07,0,0,0,0,1,1.1875,-1.3125,0,0
0.029515,0.10109,0,0.99867,0.013266,-0.029197,0.00010872,0,0.00015613,-1.0766e-06,0,0,0,0,1,1.19,-1.31,0,0
0.029495,0.10109,0,0.99867,0.01334,-0.029197,0.00010872,0,0.00015613,-1.0766e-06,0,0,0,0,1,1.1925,-1.3075,0,0
0.029476,0.10108,0,0.99866,0.013415,-0.029197,0.00010872,0,0.00015613,-1.0766e-06,0,0,0,0,1,1.195,-1.305,0,0
0.029456,0.10108,0,0.99865,0.01349,-0.029634,0.00010998,0,0.00016072,-1.006e-06,0,0,0,0,1,1.1975,-1.3025,0,0
0.029436,0.10108,0,0.99864,0.013565,-0.029854,0.00011039,0,0.00016285,-1.1264e-06,0,0,0,0,1,1.2,-1.3,0,0
0.029415,0.10107,0,0.99864,0.013641,-0.029854,0.00011039,0,0.00016285,-1.1264e-06,0,0,0,0,1,1.2025,-1.2975,0,0
0.029395,0.10107,0,0.99863,0.013717,-0.030297,0.00011168,0,0.00016769,-1.0584e-06,0,0,0,0,1,1.205,-1.295,0,0
0.029375,0.10106,0,0.99862,0.013793,-0.030297,0.00011168,0,0.00016769,-1.0584e-06,0,0,0,0,1,1.2075,-1.2925,0,0
0.029354,0.10106,0,0.99861,0.01387,-0.030521,0.0001121,0,0.00016995,-1.1978e-06,0,0,0,0,1,1.21,-1.29,0,0
0.029333,0.10105,0,0.99861,0.013947,-0.030521,0.0001121,0,0.00016995,-1.1978e-06,0,0,0,0,1,1.2125,-1.2875,0,0
0.029313,0.10105,0,0.9986,0.014024,-0.030521,0.0001121,0,0.00016995,-1.1978e-06,0,0,0,0,1,1.215,-1.285,0,0
0.029292,0.10104,0,0.99859,0.014101,-0.030972,0.0001134,0,0.00017505,-1.1373e-06,0,0,0,0,1,1.2175,-1.2825,0,0
0.029271,0.10104,0,0.99858,0.014179,-0.031199,0.00011386,0,0.00017746,-1.2767e-06,0,0,0,0,1,1.22,-1.28,0,0
0.02925,0.10103,0,0.99857,0.014257,-0.031199,0.00011386,0,0.00017746,-1.2767e-06,0,0,0,0,1,1.2225,-1.2775,0,0
0.029229,0.10103,0,0.99857,0.014335,-0.031656,0.00011514,0,0.0001828,-1.2479e-06,0,0,0,0,1,1.225,-1.275,0,0
0.029207,0.10102,0,0.99856,0.014414,-0.031656,0.00011514,0,0.0001828,-1.2479e-06,0,0,0,0,1,1.2275,-1.2725,0,0
0.029186,0.10102,0,0.99855,0.014493,-0.031791,0.00023097,0,0.00030151,-2.8082e-06,0,0,0,0,1,1.23,-1.27,0,0
0.029164,0.10101,0,0.99854,0.014572,-0.032002,0.00011605,0,0.00018686,-1.2252e-06,0,0,0,0,1,1.2325,-1.2675,0,0
0.029143,0.10101,0,0.99853,0.014651,-0.032002,0.00011605,0,0.00018686,-1.2252e-06,0,0,0,0,1,1.235,-1.265,0,0
0.029121,0.101,0,0.99853,0.014731,-0.032235,0.00011644,0,0.00018941,-1.3227e-06,0,0,0,0,1,1.2375,-1.2625,0,0
0.029099,0.101,0,0.99852,0.014811,-0.032702,0.00011777,0,0.0001952,-1.2975e-06,0,0,0,0,1,1.24,-1.26,0,0
0.029077,0.10099,0,0.99851,0.014892,-0.032702,0.00011777,0,0.0001952,-1.2975e-06,0,0,0,0,1,1.2425,-1.2575,0,0
0.029055,0.10099,0,0.9985,0.014972,-0.032702,0.00011777,0,0.0001952,-1.2975e-06,0,0,0,0,1,1.245,-1.255,0,0
0.029032,0.10098,0,0.99849,0.015053,-0.032938,0.00011822,0,0.00019794,-1.4491e-06,0,0,0,0,1,1.2475,-1.2525,0,0
0.02901,0.10097,0,0.99849,0.015135,-0.033413,0.00011954,0,0.00020401,-1.3796e-06,0,0,0,0,1,1.25,-1.25,0,0
0.028987,0.10097,0,0.99848,0.015216,-0.033413,0.00011954,0,0.00020401,-1.3796e-06,0,0,0,0,1,1.2525,-1.2475,0,0
0.028965,0.10096,0,0.99847,0.015298,-0.033413,0.00011954,0,0.00020401,-1.3796e-06,0,0,0,0,1,1.255,-1.245,0,0
0.028942,0.10095,0,0.99846,0.01538,-0.033652,0.00011999,0,0.00020691,-1.5188e-06,0,0,0,0,1,1.2575,-1.2425,0,0
0.028919,0.10095,0,0.99845,0.015463,-0.034134,0.00012133,0,0.00021329,-1.455e-06,0,0,0,0,1,1.26,-1.24,0,0
0.028896,0.10094,0,0.99845,0.015546,-0.034134,0.00012133,0,0.00021329,-1.455e-06,0,0,0,0,1,1.2625,-1.2375,0,0
0.028873,0.10094,0,0.99844,0.015629,-0.034134,0.00012133,0,0.00021329,-1.455e-06,0,0,0,0,1,1.265,-1.235,0,0
0.02885,0.10093,0,0.99843,0.015712,-0.034377,0.00012178,0,0.00021634,-1.5973e-06,0,0,0,0,1,1.2675,-1.2325,0,0
0.028827,0.10092,0,0.99842,0.015796,-0.034866,0.00012312,0,0.00022304,-1.5364e-06,0,0,0,0,1,1.27,-1.23,0,0
0.028803,0.10091,0,0.99841,0.01588,-0.034866,0.00012312,0,0.00022304,-1.5364e-06,0,0,0,0,1,1.2725,-1.2275,0,0
0.02878,0.10091,0,0.9984,0.015964,-0.034866,0.00012312,0,0.00022304,-1.5364e-06,0,0,0,0,1,1.275,-1.225,0,0
