"Damage","Displacement:0","Displacement:1","Displacement:2","Pressure","F33","J","Nominal Stress:0","Nominal Stress:1","Nominal Stress:2","Nominal Stress:3","Nominal Stress:4","Nominal Stress:5","Nominal Stress:6","Nominal Stress:7","Nominal Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0.76303,0.36336,0,-2.8568e-06,1,1,8.4056e-06,-1.1494e-07,0,-1.1503e-07,4.4709e-08,0,0,0,0,1,0.29119,-2.7088,1.806e-06,0
0,0.76303,0.36336,0,-2.9722e-06,1,1,8.8658e-06,-1.1786e-07,0,-1.1795e-07,4.5568e-08,0,0,0,0,1,0.2942,-2.7058,1.804e-06,0
0,0.76303,0.36336,0,-3.09e-06,1,1,9.1371e-06,-8.1978e-08,0,-8.2075e-08,-4.1151e-09,0,0,0,0,1,0.2972,-2.7028,1.802e-06,0
0,0.76303,0.36336,0,-3.2102e-06,1,1,9.5833e-06,-1.2888e-07,0,-1.2898e-07,2.394e-08,0,0,0,0,1,0.3002,-2.6998,1.8e-06,0
0,0.76303,0.36336,0,-3.3318e-06,1,1,9.8633e-06,-8.7075e-08,0,-8.7182e-08,-5.8005e-09,0,0,0,0,1,0.3032,-2.6968,1.798e-06,0
0,0.76303,0.36336,0,-3.4571e-06,1,1,1.0328e-05,-1.3188e-07,0,-1.3199e-07,2.4294e-08,0,0,0,0,1,0.3062,-2.6938,1.796e-06,0
0,0.76303,0.36336,0,-3.5827e-06,1,1,1.0621e-05,-8.2956e-08,0,-8.3073e-08,-3.1251e-08,0,0,0,0,1,0.30921,-2.6908,1.794e-06,0
0,0.76303,0.36336,0,-3.7158e-06,1,1,1.1105e-05,-1.3149e-07,0,-1.3162e-07,5.2074e-08,0,0,0,0,1,0.31221,-2.6878,1.792e-06,0
0,0.76303,0.36336,0,-3.8486e-06,1,1,1.1414e-05,-9.5463e-08,0,-9.5592e-08,-1.0372e-08,0,0,0,0,1,0.31521,-2.6848,1.79e-06,0
0,0.76303,0.36336,0,-3.9842e-06,1,1,1.1961e-05,-9.9098e-08,0,-9.9234e-08,-8.7501e-09,0,0,0,0,1,0.31821,-2.6818,1.788e-06,0
0,0.76303,0.36336,0,-4.1243e-06,1,1,1.2203e-05,-1.4341e-07,0,-1.4355e-07,5.3478e-08,0,0,0,0,1,0.32121,-2.6788,1.786e-06,0
0,0.76303,0.36336,0,-4.2632e-06,1,1,1.2806e-05,-1.0456e-07,0,-1.0471e-07,-1.077e-08,0,0,0,0,1,0.32422,-2.6758,1.784e-06,0
0,0.76303,0.36336,0,-4.4092e-06,1,1,1.3058e-05,-1.4738e-07,0,-1.4753e-07,5.4028e-08,0,0,0,0,1,0.32722,-2.6728,1.782e-06,0
0,0.76303,0.36336,0,-4.5529e-06,1,1,1.3683e-05,-1.0831e-07,0,-1.0847e-07,-1.4976e-08,0,0,0,0,1,0.33022,-2.6698,1.78e-06,0
0,0.76303,0.36336,0,-4.7022e-06,1,1,1.3935e-05,-1.4408e-07,0,-1.4425e-07,5.1218e-08,0,0,0,0,1,0.33322,-2.6668,1.778e-06,0
0,0.76303,0.36336,0,-4.8545e-06,1,1,1.4596e-05,-1.0757e-07,0,-1.0775e-07,-1.0022e-08,0,0,0,0,1,0.33622,-2.6638,1.776e-06,0
0,0.76303,0.36336,0,-5.0111e-06,1,1,1.486e-05,-1.5649e-07,0,-1.5667e-07,5.9444e-08,0,0,0,0,1,0.33923,-2.6608,1.774e-06,0
0,0.76303,0.36336,0,-5.1648e-06,1,1,1.5531e-05,-1.1757e-07,0,-1.1776e-07,-1.7727e-08,0,0,0,0,1,0.34223,-2.6578,1.772e-06,0
0,0.76303,0.36336,0,-5.324e-06,1,1,1.5801e-05,-1.5221e-07,0,-1.524e-07,5.2891e-08,0,0,0,0,1,0.34523,-2.6548,1.77e-06,0
0,0.76303,0.36336,0,-5.4857e-06,1,1,1.6503e-05,-1.1544e-07,0,-1.1564e-07,-1.5606e-08,0,0,0,0,1,0.34823,-2.6518,1.768e-06,0
0,0.76303,0.36336,0,-5.6501e-06,1,1,1.6775e-05,-1.5652e-07,0,-1.5673e-07,5.7254e-08,0,0,0,0,1,0.35123,-2.6488,1.766e-06,0
0,0.76303,0.36336,0,-5.8164e-06,1,1,1.75e-05,-1.202e-07,0,-1.2042e-07,-1.6432e-08,0,0,0,0,1,0.35424,-2.6458,1.764e-06,0
0,0.76303,0.36336,0,-5.9868e-06,1,1,1.7782e-05,-1.6235e-07,0,-1.6258e-07,5.9176e-08,0,0,0,0,1,0.35724,-2.6428,1.762e-06,0
0,0.76303,0.36336,0,-6.1595e-06,1,1,1.8478e-05,-1.7102e-07,0,-1.7126e-07,6.0008e-08,0,0,0,0,1,0.36024,-2.6398,1.76e-06,0
0,0.76303,0.36336,0,-6.3329e-06,1,1,1.8827e-05,-1.7721e-07,0,-1.7746e-07,3.8641e-08,0,0,0,0,1,0.36324,-2.6368,1.758e-06,0
0,0.76303,0.36336,0,-6.5053e-06,1,1,1.9577e-05,-1.2638e-07,0,-1.2664e-07,-4.1271e-08,0,0,0,0,1,0.36624,-2.6338,1.756e-06,0
0,0.76303,0.36336,0,-6.6875e-06,1,1,1.9941e-05,-1.308e-07,0,-1.3106e-07,-1.6943e-08,0,0,0,0,1,0.36925,-2.6308,1.754e-06,0
0,0.76303,0.36336,0,-6.8697e-06,1,1,2.061e-05,-1.7771e-07,0,-1.7798e-07,3.7037e-08,0,0,0,0,1,0.37225,-2.6278,1.752e-06,0
0,0.76303,0.36336,0,-7.0513e-06,1,1,2.1033e-05,-1.3256e-07,0,-1.3284e-07,-4.2667e-08,0,0,0,0,1,0.37525,-2.6247,1.75e-06,0
0,0.76303,0.36336,0,-7.242e-06,1,1,2.1734e-05,-1.8429e-07,0,-1.8458e-07,6.6295e-08,0,0,0,0,1,0.37825,-2.6217,1.748e-06,0
0,0.76303,0.36336,0,-7.4306e-06,1,1,2.2111e-05,-1.8566e-07,0,-1.8596e-07,3.9615e-08,0,0,0,0,1,0.38125,-2.6187,1.746e-06,0
0,0.76303,0.36336,0,-7.6237e-06,1,1,2.2882e-05,-1.8265e-07,0,-1.8296e-07,6.1223e-08,0,0,0,0,1,0.38426,-2.6157,1.744e-06,0
0,0.76303,0.36336,0,-7.8199e-06,1,1,2.3335e-05,-1.5013e-07,0,-1.5045e-07,-2.5657e-08,0,0,0,0,1,0.38726,-2.6127,1.742e-06,0
0,0.76303,0.36336,0,-8.0187e-06,1,1,2.4134e-05,-1.5378e-07,0,-1.5411e-07,-2.6555e-08,0,0,0,0,1,0.39026,-2.6097,1.74e-06,0
0,0.76303,0.36336,0,-8.2216e-06,1,1,2.4478e-05,-1.8994e-07,0,-1.9028e-07,6.3531e-08,0,0,0,0,1,0.39326,-2.6067,1.738e-06,0
0,0.76303,0.36336,0,-8.428e-06,1,1,2.5301e-05,-1.9383e-07,0,-1.9419e-07,6.4674e-08,0,0,0,0,1,0.39626,-2.6037,1.736e-06,0
0,0.76303,0.36336,0,-8.6379e-06,1,1,2.5784e-05,-1.6203e-07,0,-1.6239e-07,-2.5964e-08,0,0,0,0,1,0.39927,-2.6007,1.734e-06,0
0,0.76303,0.36336,0,-8.8522e-06,1,1,2.6581e-05,-2.1105e-07,0,-2.1143e-07,4.8143e-08,0,0,0,0,1,0.40227,-2.5977,1.732e-06,0
0,0.76303,0.36336,0,-9.0648e-06,1,1,2.7006e-05,-2.0642e-07,0,-2.068e-07,4.2308e-08,0,0,0,0,1,0.40527,-2.5947,1.73e-06,0
0,0.76303,0.36336,0,-9.285e-06,1,1,2.7958e-05,-1.6743e-07,0,-1.6783e-07,-2.8642e-08,0,0,0,0,1,0.40827,-2.5917,1.728e-06,0
0,0.76303,0.36336,0,-9.5115e-06,1,1,2.8335e-05,-2.0971e-07,0,-2.1012e-07,7.1873e-08,0,0,0,0,1,0.41127,-2.5887,1.726e-06,0
0,0.76303,0.36336,0,-9.7409e-06,1,1,2.9259e-05,-2.1912e-07,0,-2.1955e-07,7.2301e-08,0,0,0,0,1,0.41428,-2.5857,1.724e-06,0
0,0.76303,0.36336,0,-9.971e-06,0.99999,1,2.9719e-05,-2.1921e-07,0,-2.1965e-07,4.8464e-08,0,0,0,0,1,0.41728,-2.5827,1.722e-06,0
0,0.76303,0.36336,0,-1.0206e-05,0.99999,1,3.074e-05,-1.8152e-07,0,-1.8198e-07,-3.3139e-08,0,0,0,0,1,0.42028,-2.5797,1.72e-06,0
0,0.76303,0.36336,0,-1.0448e-05,0.99999,1,3.1143e-05,-2.2138e-07,0,-2.2184e-07,7.4038e-08,0,0,0,0,1,0.42328,-2.5767,1.718e-06,0
0,0.76303,0.36336,0,-1.0692e-05,0.99999,1,3.2205e-05,-1.9034e-07,0,-1.9083e-07,-3.2712e-08,0,0,0,0,1,0.42628,-2.5737,1.716e-06,0
0,0.76303,0.36336,0,-1.0945e-05,0.99999,1,3.2632e-05,-2.3616e-07,0,-2.3665e-07,7.9617e-08,0,0,0,0,1,0.42929,-2.5707,1.714e-06,0
