"Damage","Displacement:0","Displacement:1","Displacement:2","Pressure","F33","J","Nominal Stress:0","Nominal Stress:1","Nominal Stress:2","Nominal Stress:3","Nominal Stress:4","Nominal Stress:5","Nominal Stress:6","Nominal Stress:7","Nominal Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0.76155,0.36571,0,0.011807,1.0059,0.99999,-0.035613,0.00021791,0,4.1714e-05,-4.1724e-05,0,0,0,0,1,1.998,-1.002,6.68e-07,0
0,0.76152,0.36573,0,0.012003,1.006,0.99996,-0.036045,0.0001616,0,-1.4814e-05,-3.7047e-05,0,0,0,0,1,2.001,-0.999,6.66e-07,0
0,0.76148,0.36574,0,0.0122,1.0061,0.99995,-0.036501,0.00017387,0,-2.9289e-06,4.8918e-05,0,0,0,0,1,2.004,-0.996,6.64e-07,0
0,0.76144,0.36576,0,0.0124,1.0062,0.99996,-0.037302,0.00017698,0,-1.9521e-06,4.9849e-05,0,0,0,0,1,2.007,-0.993,6.62e-07,0
0,0.76141,0.36577,0,0.012603,1.0063,0.99997,-0.038001,0.00022709,0,4.4118e-05,-5.2199e-05,0,0,0,0,1,2.01,-0.99,6.6e-07,0
0,0.76137,0.36579,0,0.012808,1.0064,0.99996,-0.038467,0.00016932,0,-1.3511e-05,-3.8992e-05,0,0,0,0,1,2.013,-0.987,6.58e-07,0
0,0.76133,0.3658,0,0.013016,1.0065,0.99996,-0.038949,0.00018479,0,1.9483e-06,5.3779e-05,0,0,0,0,1,2.016,-0.984,6.56e-07,0
0,0.76129,0.36582,0,0.013229,1.0066,0.99994,-0.039731,0.00016949,0,-1.6324e-05,-4.809e-05,0,0,0,0,1,2.019,-0.981,6.54e-07,0
0,0.76125,0.36583,0,0.01344,1.0067,0.99998,-0.04053,0.00024138,0,5.2818e-05,-4.7515e-05,0,0,0,0,1,2.022,-0.978,6.52e-07,0
0,0.76121,0.36584,0,0.01366,1.0068,0.99994,-0.04103,0.00017692,0,-1.1151e-05,-3.8266e-05,0,0,0,0,1,2.025,-0.975,6.5e-07,0
0,0.76117,0.36586,0,0.013883,1.0069,0.99993,-0.041462,0.00027487,0,8.5516e-05,5.1371e-05,0,0,0,0,1,2.028,-0.972,6.48e-07,0
0,0.76113,0.36587,0,0.014107,1.007,0.99994,-0.042374,0.00017636,0,-1.4318e-05,-5.4087e-05,0,0,0,0,1,2.031,-0.969,6.46e-07,0
0,0.76109,0.36588,0,0.014332,1.0071,0.99994,-0.0429,0.00020252,0,1.2707e-05,5.9685e-05,0,0,0,0,1,2.034,-0.966,6.44e-07,0
0,0.76104,0.3659,0,0.014566,1.0073,0.99992,-0.043752,0.00017973,0,-1.2527e-05,-5.1647e-05,0,0,0,0,1,2.037,-0.963,6.42e-07,0
0,0.761,0.36591,0,0.014799,1.0074,0.99995,-0.044612,0.00025843,0,6.3592e-05,-6.6827e-05,0,0,0,0,1,2.04,-0.96,6.4e-07,0
0,0.76096,0.36592,0,0.015037,1.0075,0.99994,-0.045175,0.00019437,0,7.3112e-07,-4.3672e-05,0,0,0,0,1,2.043,-0.957,6.38e-07,0
0,0.76091,0.36594,0,0.015275,1.0076,0.99997,-0.046062,0.00026912,0,7.3668e-05,-5.2868e-05,0,0,0,0,1,2.046,-0.954,6.36e-07,0
0,0.76087,0.36595,0,0.015524,1.0077,0.99992,-0.046643,0.0001967,0,2.7305e-06,-4.0424e-05,0,0,0,0,1,2.049,-0.951,6.34e-07,0
0,0.76082,0.36596,0,0.015774,1.0079,0.99994,-0.047547,0.00027247,0,7.6563e-05,-7.202e-05,0,0,0,0,1,2.052,-0.948,6.32e-07,0
0,0.76077,0.36597,0,0.016025,1.008,0.99993,-0.048159,0.00020451,0,1.0532e-05,-4.4085e-05,0,0,0,0,1,2.055,-0.945,6.3e-07,0
0,0.76072,0.36599,0,0.016279,1.0081,0.99992,-0.048753,0.00023294,0,4.141e-05,7.139e-05,0,0,0,0,1,2.058,-0.942,6.28e-07,0
0,0.76068,0.366,0,0.016542,1.0082,0.9999,-0.049711,0.00019544,0,2.8411e-06,-5.7532e-05,0,0,0,0,1,2.061,-0.939,6.26e-07,0
0,0.76063,0.36601,0,0.016803,1.0084,0.99992,-0.050643,0.00027843,0,8.5198e-05,-8.1101e-05,0,0,0,0,1,2.064,-0.936,6.24e-07,0
0,0.76058,0.36602,0,0.017063,1.0085,0.99993,-0.051373,0.00024594,0,5.7863e-05,7.4111e-05,0,0,0,0,1,2.067,-0.933,6.22e-07,0
0,0.76053,0.36603,0,0.017332,1.0086,0.99993,-0.052242,0.00028471,0,9.4683e-05,-7.8827e-05,0,0,0,0,1,2.07,-0.93,6.2e-07,0
0,0.76047,0.36604,0,0.017599,1.0088,0.99992,-0.052993,0.0002525,0,6.825e-05,7.7069e-05,0,0,0,0,1,2.073,-0.927,6.18e-07,0
0,0.76042,0.36605,0,0.017873,1.0089,0.99993,-0.05387,0.0002916,0,0.00010584,-7.9184e-05,0,0,0,0,1,2.076,-0.924,6.16e-07,0
0,0.76037,0.36606,0,0.018148,1.009,0.99991,-0.054565,0.00021859,0,3.656e-05,-4.4244e-05,0,0,0,0,1,2.079,-0.921,6.14e-07,0
0,0.76031,0.36607,0,0.018422,1.0092,0.99995,-0.055533,0.00029723,0,0.0001174,-5.9415e-05,0,0,0,0,1,2.082,-0.918,6.12e-07,0
0,0.76026,0.36608,0,0.018705,1.0093,0.99989,-0.056241,0.0002155,0,3.9963e-05,-3.8499e-05,0,0,0,0,1,2.085,-0.915,6.1e-07,0
0,0.7602,0.36609,0,0.018991,1.0094,0.9999,-0.057221,0.00029513,0,0.0001217,-9.2111e-05,0,0,0,0,1,2.088,-0.912,6.08e-07,0
0,0.76015,0.3661,0,0.019271,1.0096,0.99991,-0.058038,0.00026996,0,0.00010472,8.3292e-05,0,0,0,0,1,2.091,-0.909,6.06e-07,0
0,0.76009,0.36611,0,0.019561,1.0097,0.99992,-0.058945,0.00030672,0,0.00014153,-8.7343e-05,0,0,0,0,1,2.094,-0.906,6.04e-07,0
0,0.76003,0.36612,0,0.019854,1.0099,0.99988,-0.0597,0.00022187,0,6.2515e-05,-4.1146e-05,0,0,0,0,1,2.097,-0.903,6.02e-07,0
0,0.75997,0.36613,0,0.02015,1.01,0.99991,-0.060196,0.00037811,0,0.00022187,3.3758e-05,0,0,0,0,1,2.1,-0.9,6e-07,0
0,0.75991,0.36613,0,0.020447,1.0102,0.99989,-0.06149,0.00023418,0,8.4447e-05,-4.6467e-05,0,0,0,0,1,2.103,-0.897,5.98e-07,0
0,0.75985,0.36614,0,0.020744,1.0103,0.99993,-0.062519,0.00031978,0,0.0001755,-6.5094e-05,0,0,0,0,1,2.106,-0.894,5.96e-07,0
0,0.75979,0.36615,0,0.021052,1.0105,0.99987,-0.063313,0.00023185,0,9.4354e-05,-3.9099e-05,0,0,0,0,1,2.109,-0.891,5.94e-07,0
0,0.75973,0.36615,0,0.021364,1.0106,0.9999,-0.064362,0.00032312,0,0.00019085,-0.00010198,0,0,0,0,1,2.112,-0.888,5.92e-07,0
0,0.75966,0.36616,0,0.021675,1.0108,0.99989,-0.065191,0.00024336,0,0.00011873,-4.7069e-05,0,0,0,0,1,2.115,-0.885,5.9e-07,0
0,0.7596,0.36617,0,0.02199,1.0109,0.99985,-0.065923,0.00029332,0,0.00017832,9.0079e-05,0,0,0,0,1,2.118,-0.882,5.88e-07,0
0,0.75953,0.36617,0,0.022311,1.0111,0.99988,-0.067211,0.0002995,0,0.00019508,9.1847e-05,0,0,0,0,1,2.121,-0.879,5.86e-07,0
0,0.75947,0.36618,0,0.022637,1.0113,0.99991,-0.068199,0.00034237,0,0.00024092,-0.00010374,0,0,0,0,1,2.124,-0.876,5.84e-07,0
0,0.7594,0.36618,0,0.022967,1.0114,0.99985,-0.06908,0.00024762,0,0.00015596,-4.3756e-05,0,0,0,0,1,2.127,-0.873,5.82e-07,0
0,0.75933,0.36619,0,0.023303,1.0116,0.99989,-0.070197,0.00034727,0,0.00026403,-0.00011401,0,0,0,0,1,2.13,-0.87,5.8e-07,0
0,0.75926,0.36619,0,0.023639,1.0117,0.99987,-0.071117,0.0002627,0,0.00018987,-4.9327e-05,0,0,0,0,1,2.133,-0.867,5.78e-07,0
0,0.75919,0.36619,0,0.023981,1.0119,0.99984,-0.071915,0.00032201,0,0.00026263,0.00010513,0,0,0,0,1,2.136,-0.864,5.76e-07,0
0,0.75912,0.36619,0,0.024334,1.0121,0.99985,-0.073207,0.00025587,0,0.00020502,-8.5172e-05,0,0,0,0,1,2.139,-0.861,5.74e-07,0
