"Damage","Displacement:0","Displacement:1","Displacement:2","F33","Pressure","Nominal Stress:0","Nominal Stress:1","Nominal Stress:2","Nominal Stress:3","Nominal Stress:4","Nominal Stress:5","Nominal Stress:6","Nominal Stress:7","Nominal Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.64,-0.00085647,0.095976,0,0.96825,-0.13747,0.0058462,-0.00016047,0,-9.3961e-05,0.019395,0,0,0,0,1,0.29325,0.29325,0.54,0
0.64,-0.00087037,0.095976,0,0.96823,-0.13755,0.0058462,-0.00016047,0,-9.3961e-05,0.019395,0,0,0,0,1,0.2958,0.2958,0.54,0
0.64,-0.00088427,0.095977,0,0.96822,-0.13763,0.0058462,-0.00016047,0,-9.3961e-05,0.019395,0,0,0,0,1,0.29835,0.29835,0.54,0
0.64,-0.00089792,0.095977,0,0.9682,-0.1377,0.005968,-0.00010559,0,-0.00011895,0.019397,0,0,0,0,1,0.3009,0.3009,0.54,0
0.64,-0.00091114,0.095977,0,0.96819,-0.13776,0.005968,-0.00010559,0,-0.00011895,0.019397,0,0,0,0,1,0.30345,0.30345,0.54,0
0.64,-0.00092436,0.095978,0,0.96818,-0.13782,0.005968,-0.00010559,0,-0.00011895,0.019397,0,0,0,0,1,0.306,0.306,0.54,0
0.64,-0.00093758,0.095978,0,0.96817,-0.13789,0.005968,-0.00010559,0,-0.00011895,0.019397,0,0,0,0,1,0.30855,0.30855,0.54,0
0.64,-0.0009508,0.095978,0,0.96815,-0.13795,0.005968,-0.00010559,0,-0.00011895,0.019397,0,0,0,0,1,0.3111,0.3111,0.54,0
0.64,-0.00096402,0.095978,0,0.96814,-0.13801,0.005968,-0.00010559,0,-0.00011895,0.019397,0,0,0,0,1,0.31365,0.31365,0.54,0
0.64,-0.00097723,0.095978,0,0.96813,-0.13807,0.005968,-0.00010559,0,-0.00011895,0.019397,0,0,0,0,1,0.3162,0.3162,0.54,0
0.64,-0.00099045,0.095979,0,0.96812,-0.13814,0.005968,-0.00010559,0,-0.00011895,0.019397,0,0,0,0,1,0.31875,0.31875,0.54,0
0.64,-0.0010037,0.095979,0,0.9681,-0.1382,0.005968,-0.00010559,0,-0.00011895,0.019397,0,0,0,0,1,0.3213,0.3213,0.54,0
0.64,-0.0010169,0.095979,0,0.96809,-0.13826,0.005968,-0.00010559,0,-0.00011895,0.019397,0,0,0,0,1,0.32385,0.32385,0.54,0
0.64,-0.0010298,0.095979,0,0.96808,-0.13832,0.0060692,-6.2973e-05,0,-0.00013805,0.019398,0,0,0,0,1,0.3264,0.3264,0.54,0
0.64,-0.0010425,0.095979,0,0.96807,-0.13837,0.0060692,-6.2973e-05,0,-0.00013805,0.019398,0,0,0,0,1,0.32895,0.32895,0.54,0
0.64,-0.0010551,0.095979,0,0.96806,-0.13842,0.0060692,-6.2973e-05,0,-0.00013805,0.019398,0,0,0,0,1,0.3315,0.3315,0.54,0
0.64,-0.0010678,0.095979,0,0.96805,-0.13848,0.0060692,-6.2973e-05,0,-0.00013805,0.019398,0,0,0,0,1,0.33405,0.33405,0.54,0
0.64,-0.0010804,0.095979,0,0.96804,-0.13853,0.0060692,-6.2973e-05,0,-0.00013805,0.019398,0,0,0,0,1,0.3366,0.3366,0.54,0
0.64,-0.0010931,0.095979,0,0.96803,-0.13858,0.0060692,-6.2973e-05,0,-0.00013805,0.019398,0,0,0,0,1,0.33915,0.33915,0.54,0
0.64,-0.0011057,0.095979,0,0.96802,-0.13863,0.0060692,-6.2973e-05,0,-0.00013805,0.019398,0,0,0,0,1,0.3417,0.3417,0.54,0
0.64,-0.0011184,0.095979,0,0.96801,-0.13868,0.0060692,-6.2973e-05,0,-0.00013805,0.019398,0,0,0,0,1,0.34425,0.34425,0.54,0
0.64,-0.0011311,0.095979,0,0.968,-0.13874,0.0060692,-6.2973e-05,0,-0.00013805,0.019398,0,0,0,0,1,0.3468,0.3468,0.54,0
0.64,-0.0011437,0.095979,0,0.96799,-0.13879,0.0060692,-6.2973e-05,0,-0.00013805,0.019398,0,0,0,0,1,0.34935,0.34935,0.54,0
0.64,-0.001156,0.095979,0,0.96798,-0.13883,0.006154,-2.9732e-05,0,-0.00015244,0.019399,0,0,0,0,1,0.3519,0.3519,0.54,0
0.64,-0.0011682,0.095979,0,0.96797,-0.13888,0.006154,-2.9732e-05,0,-0.00015244,0.019399,0,0,0,0,1,0.35445,0.35445,0.54,0
0.64,-0.0011804,0.095979,0,0.96796,-0.13892,0.006154,-2.9732e-05,0,-0.00015244,0.019399,0,0,0,0,1,0.357,0.357,0.54,0
0.64,-0.0011926,0.095979,0,0.96796,-0.13896,0.006154,-2.9732e-05,0,-0.00015244,0.019399,0,0,0,0,1,0.35955,0.35955,0.54,0
0.64,-0.0012048,0.095979,0,0.96795,-0.13901,0.006154,-2.9732e-05,0,-0.00015244,0.019399,0,0,0,0,1,0.3621,0.3621,0.54,0
0.64,-0.001217,0.095979,0,0.96794,-0.13905,0.006154,-2.9732e-05,0,-0.00015244,0.019399,0,0,0,0,1,0.36465,0.36465,0.54,0
0.64,-0.0012292,0.095979,0,0.96793,-0.13909,0.006154,-2.9732e-05,0,-0.00015244,0.019399,0,0,0,0,1,0.3672,0.3672,0.54,0
0.64,-0.0012414,0.095979,0,0.96792,-0.13914,0.006154,-2.9732e-05,0,-0.00015244,0.019399,0,0,0,0,1,0.36975,0.36975,0.54,0
0.64,-0.0012535,0.095979,0,0.96791,-0.13918,0.006154,-2.9732e-05,0,-0.00015244,0.019399,0,0,0,0,1,0.3723,0.3723,0.54,0
