"Damage","Displacement:0","Displacement:1","Displacement:2","F33","Pressure","Nominal Stress:0","Nominal Stress:1","Nominal Stress:2","Nominal Stress:3","Nominal Stress:4","Nominal Stress:5","Nominal Stress:6","Nominal Stress:7","Nominal Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.64,-0.0023383,0.097007,0,0.99596,-0.0081526,0.0014424,0.00014279,0,-0.00021366,0.019319,0,0,0,0,1,0.30345,0.30345,0.54,0
0.64,-0.0023461,0.097007,0,0.99597,-0.0081501,0.0014424,0.00014279,0,-0.00021366,0.019319,0,0,0,0,1,0.306,0.306,0.54,0
0.64,-0.0023538,0.097006,0,0.99597,-0.0081475,0.0014424,0.00014279,0,-0.00021366,0.019319,0,0,0,0,1,0.30855,0.30855,0.54,0
0.64,-0.0023615,0.097006,0,0.99597,-0.008145,0.0014424,0.00014279,0,-0.00021366,0.019319,0,0,0,0,1,0.3111,0.3111,0.54,0
0.64,-0.0023692,0.097006,0,0.99597,-0.0081424,0.0014424,0.00014279,0,-0.00021366,0.019319,0,0,0,0,1,0.31365,0.31365,0.54,0
0.64,-0.002377,0.097006,0,0.99597,-0.0081399,0.0014424,0.00014279,0,-0.00021366,0.019319,0,0,0,0,1,0.3162,0.3162,0.54,0
0.64,-0.0023847,0.097006,0,0.99597,-0.0081373,0.0014424,0.00014279,0,-0.00021366,0.019319,0,0,0,0,1,0.31875,0.31875,0.54,0
0.64,-0.0023924,0.097005,0,0.99597,-0.0081348,0.0014424,0.00014279,0,-0.00021366,0.019319,0,0,0,0,1,0.3213,0.3213,0.54,0
0.64,-0.0024001,0.097005,0,0.99598,-0.0081322,0.0014424,0.00014279,0,-0.00021366,0.019319,0,0,0,0,1,0.32385,0.32385,0.54,0
0.64,-0.0024079,0.097005,0,0.99598,-0.0081306,0.0014008,9.6131e-05,0,-0.00023159,0.019324,0,0,0,0,1,0.3264,0.3264,0.54,0
0.64,-0.0024157,0.097005,0,0.99598,-0.0081298,0.0014008,9.6131e-05,0,-0.00023159,0.019324,0,0,0,0,1,0.32895,0.32895,0.54,0
0.64,-0.0024234,0.097004,0,0.99598,-0.008129,0.0014008,9.6131e-05,0,-0.00023159,0.019324,0,0,0,0,1,0.3315,0.3315,0.54,0
0.64,-0.0024312,0.097004,0,0.99598,-0.0081281,0.0014008,9.6131e-05,0,-0.00023159,0.019324,0,0,0,0,1,0.33405,0.33405,0.54,0
0.64,-0.002439,0.097004,0,0.99598,-0.0081273,0.0014008,9.6131e-05,0,-0.00023159,0.019324,0,0,0,0,1,0.3366,0.3366,0.54,0
0.64,-0.0024467,0.097004,0,0.99598,-0.0081265,0.0014008,9.6131e-05,0,-0.00023159,0.019324,0,0,0,0,1,0.33915,0.33915,0.54,0
0.64,-0.0024545,0.097003,0,0.99598,-0.0081257,0.0014008,9.6131e-05,0,-0.00023159,0.019324,0,0,0,0,1,0.3417,0.3417,0.54,0
0.64,-0.0024623,0.097003,0,0.99598,-0.0081248,0.0014008,9.6131e-05,0,-0.00023159,0.019324,0,0,0,0,1,0.34425,0.34425,0.54,0
0.64,-0.00247,0.097003,0,0.99598,-0.008124,0.0014008,9.6131e-05,0,-0.00023159,0.019324,0,0,0,0,1,0.3468,0.3468,0.54,0
0.64,-0.0024778,0.097003,0,0.99598,-0.0081232,0.0014008,9.6131e-05,0,-0.00023159,0.019324,0,0,0,0,1,0.34935,0.34935,0.54,0
0.64,-0.0024856,0.097002,0,0.99598,-0.0081236,0.0013682,5.6766e-05,0,-0.00025191,0.019337,0,0,0,0,1,0.3519,0.3519,0.54,0
0.64,-0.0024934,0.097002,0,0.99598,-0.0081245,0.0013682,5.6766e-05,0,-0.00025191,0.019337,0,0,0,0,1,0.35445,0.35445,0.54,0
0.64,-0.0025012,0.097002,0,0.99598,-0.0081254,0.0013682,5.6766e-05,0,-0.00025191,0.019337,0,0,0,0,1,0.357,0.357,0.54,0
0.64,-0.002509,0.097002,0,0.99598,-0.0081262,0.0013682,5.6766e-05,0,-0.00025191,0.019337,0,0,0,0,1,0.35955,0.35955,0.54,0
0.64,-0.0025168,0.097001,0,0.99598,-0.0081271,0.0013682,5.6766e-05,0,-0.00025191,0.019337,0,0,0,0,1,0.3621,0.3621,0.54,0
0.64,-0.0025246,0.097001,0,0.99598,-0.008128,0.0013682,5.6766e-05,0,-0.00025191,0.019337,0,0,0,0,1,0.36465,0.36465,0.54,0
0.64,-0.0025324,0.097001,0,0.99598,-0.0081289,0.0013682,5.6766e-05,0,-0.00025191,0.019337,0,0,0,0,1,0.3672,0.3672,0.54,0
0.64,-0.0025402,0.097,0,0.99598,-0.0081297,0.0013682,5.6766e-05,0,-0.00025191,0.019337,0,0,0,0,1,0.36975,0.36975,0.54,0
0.64,-0.002548,0.097,0,0.99598,-0.0081306,0.0013682,5.6766e-05,0,-0.00025191,0.019337,0,0,0,0,1,0.3723,0.3723,0.54,0
0.64,-0.0025558,0.097,0,0.99598,-0.0081315,0.0013682,5.6766e-05,0,-0.00025191,0.019337,0,0,0,0,1,0.37485,0.37485,0.54,0
0.64,-0.0025637,0.097,0,0.99597,-0.0081338,0.0013445,2.3696e-05,0,-0.0002724,0.019357,0,0,0,0,1,0.3774,0.3774,0.54,0
0.64,-0.0025715,0.096999,0,0.99597,-0.0081363,0.0013445,2.3696e-05,0,-0.0002724,0.019357,0,0,0,0,1,0.37995,0.37995,0.54,0
0.64,-0.0025793,0.096999,0,0.99597,-0.0081387,0.0013445,2.3696e-05,0,-0.0002724,0.019357,0,0,0,0,1,0.3825,0.3825,0.54,0
0.64,-0.0025872,0.096999,0,0.99597,-0.0081412,0.0013445,2.3696e-05,0,-0.0002724,0.019357,0,0,0,0,1,0.38505,0.38505,0.54,0
0.64,-0.002595,0.096998,0,0.99597,-0.0081436,0.0013445,2.3696e-05,0,-0.0002724,0.019357,0,0,0,0,1,0.3876,0.3876,0.54,0
0.64,-0.0026029,0.096998,0,0.99597,-0.0081461,0.0013445,2.3696e-05,0,-0.0002724,0.019357,0,0,0,0,1,0.39015,0.39015,0.54,0
0.64,-0.0026107,0.096998,0,0.99597,-0.0081485,0.0013445,2.3696e-05,0,-0.0002724,0.019357,0,0,0,0,1,0.3927,0.3927,0.54,0
0.64,-0.0026186,0.096998,0,0.99597,-0.008151,0.0013445,2.3696e-05,0,-0.0002724,0.019357,0,0,0,0,1,0.39525,0.39525,0.54,0
0.64,-0.0026264,0.096997,0,0.99596,-0.0081534,0.0013445,2.3696e-05,0,-0.0002724,0.019357,0,0,0,0,1,0.3978,0.3978,0.54,0
0.64,-0.0026343,0.096997,0,0.99596,-0.008156,0.0013293,-3.9763e-06,0,-0.00029121,0.019383,0,0,0,0,1,0.40035,0.40035,0.54,0
0.64,-0.0026422,0.096997,0,0.99596,-0.0081599,0.0013293,-3.9763e-06,0,-0.00029121,0.019383,0,0,0,0,1,0.4029,0.4029,0.54,0
0.64,-0.00265,0.096996,0,0.99596,-0.0081637,0.0013293,-3.9763e-06,0,-0.00029121,0.019383,0,0,0,0,1,0.40545,0.40545,0.54,0
0.64,-0.0026579,0.096996,0,0.99596,-0.0081675,0.0013293,-3.9763e-06,0,-0.00029121,0.019383,0,0,0,0,1,0.408,0.408,0.54,0
0.64,-0.0026658,0.096996,0,0.99596,-0.0081713,0.0013293,-3.9763e-06,0,-0.00029121,0.019383,0,0,0,0,1,0.41055,0.41055,0.54,0
0.64,-0.0026737,0.096995,0,0.99595,-0.0081751,0.0013293,-3.9763e-06,0,-0.00029121,0.019383,0,0,0,0,1,0.4131,0.4131,0.54,0
