"Displacement:0","Displacement:1","Displacement:2","F33","J","Pressure","Nominal Stress:0","Nominal Stress:1","Nominal Stress:2","Nominal Stress:3","Nominal Stress:4","Nominal Stress:5","Nominal Stress:6","Nominal Stress:7","Nominal Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.034183,0.10113,0,1.0016,1,0.0031038,-0.0090604,0.00037189,0,0.00036544,-7.1448e-06,0,0,0,0,1,0.8225,-1.6775,0,0
0.034175,0.10113,0,1.0016,1,0.0031273,-0.0094213,0.00075853,0,0.0007533,-2.1447e-05,0,0,0,0,1,0.825,-1.675,0,0
0.034167,0.10114,0,1.0016,1,0.0031518,-0.0097669,0.00038975,0,0.00038331,-7.482e-06,0,0,0,0,1,0.8275,-1.6725,0,0
0.034159,0.10114,0,1.0016,1,0.0031764,-0.0097669,0.00038975,0,0.00038331,-7.482e-06,0,0,0,0,1,0.83,-1.67,0,0
0.034151,0.10114,0,1.0016,1,0.003201,-0.0097669,0.00038975,0,0.00038331,-7.482e-06,0,0,0,0,1,0.8325,-1.6675,0,0
0.034143,0.10114,0,1.0016,1,0.0032255,-0.0097669,0.00038975,0,0.00038331,-7.482e-06,0,0,0,0,1,0.835,-1.665,0,0
0.034135,0.10114,0,1.0016,1,0.0032501,-0.0097669,0.00038975,0,0.00038331,-7.482e-06,0,0,0,0,1,0.8375,-1.6625,0,0
0.034127,0.10115,0,1.0016,1,0.0032747,-0.0097669,0.00038975,0,0.00038331,-7.482e-06,0,0,0,0,1,0.84,-1.66,0,0
0.034119,0.10115,0,1.0016,1,0.0032992,-0.0097669,0.00038975,0,0.00038331,-7.482e-06,0,0,0,0,1,0.8425,-1.6575,0,0
0.03411,0.10115,0,1.0017,1,0.0033238,-0.0097669,0.00038975,0,0.00038331,-7.482e-06,0,0,0,0,1,0.845,-1.655,0,0
0.034102,0.10115,0,1.0017,1,0.0033484,-0.0097669,0.00038975,0,0.00038331,-7.482e-06,0,0,0,0,1,0.8475,-1.6525,0,0
0.034094,0.10115,0,1.0017,1,0.0033729,-0.01013,0.00079447,0,0.00078953,-2.2373e-05,0,0,0,0,1,0.85,-1.65,0,0
0.034086,0.10116,0,1.0017,1,0.0033987,-0.010507,0.00040821,0,0.00040197,-7.8474e-06,0,0,0,0,1,0.8525,-1.6475,0,0
0.034077,0.10116,0,1.0017,1,0.0034244,-0.010507,0.00040821,0,0.00040197,-7.8474e-06,0,0,0,0,1,0.855,-1.645,0,0
0.034068,0.10116,0,1.0017,1,0.0034502,-0.010507,0.00040821,0,0.00040197,-7.8474e-06,0,0,0,0,1,0.8575,-1.6425,0,0
0.034059,0.10116,0,1.0017,1,0.0034759,-0.010507,0.00040821,0,0.00040197,-7.8474e-06,0,0,0,0,1,0.86,-1.64,0,0
0.034051,0.10116,0,1.0017,1,0.0035017,-0.010507,0.00040821,0,0.00040197,-7.8474e-06,0,0,0,0,1,0.8625,-1.6375,0,0
0.034042,0.10116,0,1.0018,1,0.0035274,-0.010507,0.00040821,0,0.00040197,-7.8474e-06,0,0,0,0,1,0.865,-1.635,0,0
0.034033,0.10117,0,1.0018,1,0.0035532,-0.010507,0.00040821,0,0.00040197,-7.8474e-06,0,0,0,0,1,0.8675,-1.6325,0,0
0.034024,0.10117,0,1.0018,1,0.0035789,-0.010507,0.00040821,0,0.00040197,-7.8474e-06,0,0,0,0,1,0.87,-1.63,0,0
0.034016,0.10117,0,1.0018,1,0.0036047,-0.010507,0.00040821,0,0.00040197,-7.8474e-06,0,0,0,0,1,0.8725,-1.6275,0,0
0.034007,0.10117,0,1.0018,1,0.0036304,-0.010871,0.00083161,0,0.00082717,-2.3363e-05,0,0,0,0,1,0.875,-1.625,0,0
0.033998,0.10117,0,1.0018,1,0.0036574,-0.011282,0.0004273,0,0.00042147,-8.2432e-06,0,0,0,0,1,0.8775,-1.6225,0,0
0.033988,0.10118,0,1.0018,1,0.0036843,-0.011282,0.0004273,0,0.00042147,-8.2432e-06,0,0,0,0,1,0.88,-1.62,0,0
0.033979,0.10118,0,1.0019,1,0.0037113,-0.011282,0.0004273,0,0.00042147,-8.2432e-06,0,0,0,0,1,0.8825,-1.6175,0,0
0.03397,0.10118,0,1.0019,1,0.0037383,-0.011282,0.0004273,0,0.00042147,-8.2432e-06,0,0,0,0,1,0.885,-1.615,0,0
0.03396,0.10118,0,1.0019,1,0.0037652,-0.011282,0.0004273,0,0.00042147,-8.2432e-06,0,0,0,0,1,0.8875,-1.6125,0,0
0.033951,0.10118,0,1.0019,1,0.0037922,-0.011282,0.0004273,0,0.00042147,-8.2432e-06,0,0,0,0,1,0.89,-1.61,0,0
0.033941,0.10118,0,1.0019,1,0.0038192,-0.011282,0.0004273,0,0.00042147,-8.2432e-06,0,0,0,0,1,0.8925,-1.6075,0,0
0.033932,0.10119,0,1.0019,1,0.0038461,-0.011282,0.0004273,0,0.00042147,-8.2432e-06,0,0,0,0,1,0.895,-1.605,0,0
0.033923,0.10119,0,1.0019,1,0.0038731,-0.011282,0.0004273,0,0.00042147,-8.2432e-06,0,0,0,0,1,0.8975,-1.6025,0,0
0.033913,0.10119,0,1.0019,1,0.0039001,-0.011647,0.00086997,0,0.0008663,-2.4418e-05,0,0,0,0,1,0.9,-1.6,0,0
0.033903,0.10119,0,1.002,1,0.0039283,-0.012093,0.00044703,0,0.00044189,-8.672e-06,0,0,0,0,1,0.9025,-1.5975,0,0
0.033893,0.10119,0,1.002,1,0.0039565,-0.012093,0.00044703,0,0.00044189,-8.672e-06,0,0,0,0,1,0.905,-1.595,0,0
0.033883,0.10119,0,1.002,1,0.0039848,-0.012093,0.00044703,0,0.00044189,-8.672e-06,0,0,0,0,1,0.9075,-1.5925,0,0
0.033873,0.10119,0,1.002,1,0.004013,-0.012093,0.00044703,0,0.00044189,-8.672e-06,0,0,0,0,1,0.91,-1.59,0,0
0.033863,0.1012,0,1.002,1,0.0040412,-0.012093,0.00044703,0,0.00044189,-8.672e-06,0,0,0,0,1,0.9125,-1.5875,0,0
0.033853,0.1012,0,1.002,1,0.0040695,-0.012093,0.00044703,0,0.00044189,-8.672e-06,0,0,0,0,1,0.915,-1.585,0,0
0.033843,0.1012,0,1.002,1,0.0040977,-0.012093,0.00044703,0,0.00044189,-8.672e-06,0,0,0,0,1,0.9175,-1.5825,0,0
0.033833,0.1012,0,1.0021,1,0.0041259,-0.012093,0.00044703,0,0.00044189,-8.672e-06,0,0,0,0,1,0.92,-1.58,0,0
0.033823,0.1012,0,1.0021,1,0.0041541,-0.012093,0.00044703,0,0.00044189,-8.672e-06,0,0,0,0,1,0.9225,-1.5775,0,0
0.033813,0.1012,0,1.0021,1,0.0041824,-0.012457,0.00090957,0,0.00090699,-2.5544e-05,0,0,0,0,1,0.925,-1.575,0,0
0.033802,0.1012,0,1.0021,1,0.0042119,-0.012941,0.0004674,0,0.00046327,-9.1366e-06,0,0,0,0,1,0.9275,-1.5725,0,0
0.033791,0.10121,0,1.0021,1,0.0042414,-0.012941,0.0004674,0,0.00046327,-9.1366e-06,0,0,0,0,1,0.93,-1.57,0,0
0.03378,0.10121,0,1.0021,1,0.004271,-0.012941,0.0004674,0,0.00046327,-9.1366e-06,0,0,0,0,1,0.9325,-1.5675,0,0
0.03377,0.10121,0,1.0021,1,0.0043005,-0.012941,0.0004674,0,0.00046327,-9.1366e-06,0,0,0,0,1,0.935,-1.565,0,0
0.033759,0.10121,0,1.0022,1,0.0043301,-0.012941,0.0004674,0,0.00046327,-9.1366e-06,0,0,0,0,1,0.9375,-1.5625,0,0
0.033748,0.10121,0,1.0022,1,0.0043596,-0.012941,0.0004674,0,0.00046327,-9.1366e-06,0,0,0,0,1,0.94,-1.56,0,0
0.033737,0.10121,0,1.0022,1,0.0043891,-0.012941,0.0004674,0,0.00046327,-9.1366e-06,0,0,0,0,1,0.9425,-1.5575,0,0
0.033726,0.10121,0,1.0022,1,0.0044187,-0.012941,0.0004674,0,0.00046327,-9.1366e-06,0,0,0,0,1,0.945,-1.555,0,0
0.033716,0.10121,0,1.0022,1,0.0044482,-0.012941,0.0004674,0,0.00046327,-9.1366e-06,0,0,0,0,1,0.9475,-1.5525,0,0
0.033705,0.10122,0,1.0022,1,0.0044777,-0.013304,0.00095043,0,0.00094932,-2.6746e-05,0,0,0,0,1,0.95,-1.55,0,0
0.033693,0.10122,0,1.0023,1,0.0045086,-0.013827,0.00048842,0,0.0004857,-9.6406e-06,0,0,0,0,1,0.9525,-1.5475,0,0
0.033682,0.10122,0,1.0023,1,0.0045395,-0.013827,0.00048842,0,0.0004857,-9.6406e-06,0,0,0,0,1,0.955,-1.545,0,0
0.03367,0.10122,0,1.0023,1,0.0045704,-0.013827,0.00048842,0,0.0004857,-9.6406e-06,0,0,0,0,1,0.9575,-1.5425,0,0
0.033659,0.10122,0,1.0023,1,0.0046013,-0.013827,0.00048842,0,0.0004857,-9.6406e-06,0,0,0,0,1,0.96,-1.54,0,0
0.033647,0.10122,0,1.0023,1,0.0046322,-0.013827,0.00048842,0,0.0004857,-9.6406e-06,0,0,0,0,1,0.9625,-1.5375,0,0
0.033636,0.10122,0,1.0023,1,0.004663,-0.013827,0.00048842,0,0.0004857,-9.6406e-06,0,0,0,0,1,0.965,-1.535,0,0
0.033624,0.10122,0,1.0023,1,0.0046939,-0.013827,0.00048842,0,0.0004857,-9.6406e-06,0,0,0,0,1,0.9675,-1.5325,0,0
0.033613,0.10122,0,1.0024,1,0.0047248,-0.013827,0.00048842,0,0.0004857,-9.6406e-06,0,0,0,0,1,0.97,-1.53,0,0
0.033601,0.10122,0,1.0024,1,0.0047557,-0.013827,0.00048842,0,0.0004857,-9.6406e-06,0,0,0,0,1,0.9725,-1.5275,0,0
0.03359,0.10123,0,1.0024,1,0.0047866,-0.014188,0.00099254,0,0.00099335,-2.8031e-05,0,0,0,0,1,0.975,-1.525,0,0
0.033577,0.10123,0,1.0024,1,0.0048189,-0.014752,0.0005101,0,0.00050924,-1.0188e-05,0,0,0,0,1,0.9775,-1.5225,0,0
0.033565,0.10123,0,1.0024,1,0.0048511,-0.014752,0.0005101,0,0.00050924,-1.0188e-05,0,0,0,0,1,0.98,-1.52,0,0
0.033553,0.10123,0,1.0024,1,0.0048834,-0.014752,0.0005101,0,0.00050924,-1.0188e-05,0,0,0,0,1,0.9825,-1.5175,0,0
0.03354,0.10123,0,1.0025,1,0.0049157,-0.014752,0.0005101,0,0.00050924,-1.0188e-05,0,0,0,0,1,0.985,-1.515,0,0
0.033528,0.10123,0,1.0025,1,0.004948,-0.014752,0.0005101,0,0.00050924,-1.0188e-05,0,0,0,0,1,0.9875,-1.5125,0,0
0.033516,0.10123,0,1.0025,0.99999,0.0049802,-0.014752,0.0005101,0,0.00050924,-1.0188e-05,0,0,0,0,1,0.99,-1.51,0,0
0.033503,0.10123,0,1.0025,0.99999,0.0050125,-0.014752,0.0005101,0,0.00050924,-1.0188e-05,0,0,0,0,1,0.9925,-1.5075,0,0
0.033491,0.10123,0,1.0025,0.99999,0.0050448,-0.014752,0.0005101,0,0.00050924,-1.0188e-05,0,0,0,0,1,0.995,-1.505,0,0
0.033479,0.10123,0,1.0025,0.99999,0.0050771,-0.014752,0.0005101,0,0.00050924,-1.0188e-05,0,0,0,0,1,0.9975,-1.5025,0,0
0.033467,0.10123,0,1.0026,0.99999,0.0051094,-0.01511,0.0010359,0,0.0010392,-2.9404e-05,0,0,0,0,1,1,-1.5,0,0
0.033453,0.10123,0,1.0026,0.99999,0.0051431,-0.015719,0.00053243,0,0.00053399,-1.0783e-05,0,0,0,0,1,1.0025,-1.4975,0,0
0.03344,0.10123,0,1.0026,0.99999,0.0051768,-0.015719,0.00053243,0,0.00053399,-1.0783e-05,0,0,0,0,1,1.005,-1.495,0,0
0.033427,0.10123,0,1.0026,0.99999,0.0052105,-0.015719,0.00053243,0,0.00053399,-1.0783e-05,0,0,0,0,1,1.0075,-1.4925,0,0
0.033414,0.10123,0,1.0026,0.99999,0.0052442,-0.015719,0.00053243,0,0.00053399,-1.0783e-05,0,0,0,0,1,1.01,-1.49,0,0
0.033401,0.10123,0,1.0026,0.99999,0.0052779,-0.015719,0.00053243,0,0.00053399,-1.0783e-05,0,0,0,0,1,1.0125,-1.4875,0,0
0.033388,0.10123,0,1.0027,0.99999,0.0053117,-0.015719,0.00053243,0,0.00053399,-1.0783e-05,0,0,0,0,1,1.015,-1.485,0,0
0.033375,0.10123,0,1.0027,0.99999,0.0053454,-0.015719,0.00053243,0,0.00053399,-1.0783e-05,0,0,0,0,1,1.0175,-1.4825,0,0
0.033362,0.10123,0,1.0027,0.99999,0.0053791,-0.015719,0.00053243,0,0.00053399,-1.0783e-05,0,0,0,0,1,1.02,-1.48,0,0
0.033348,0.10123,0,1.0027,0.99999,0.0054128,-0.015719,0.00053243,0,0.00053399,-1.0783e-05,0,0,0,0,1,1.0225,-1.4775,0,0
0.033335,0.10123,0,1.0027,0.99999,0.0054465,-0.016072,0.0010805,0,0.0010869,-3.0873e-05,0,0,0,0,1,1.025,-1.475,0,0
0.033321,0.10123,0,1.0027,0.99999,0.0054817,-0.016727,0.00055542,0,0.00056002,-1.143e-05,0,0,0,0,1,1.0275,-1.4725,0,0
0.033307,0.10123,0,1.0028,0.99999,0.0055169,-0.016727,0.00055542,0,0.00056002,-1.143e-05,0,0,0,0,1,1.03,-1.47,0,0
0.033293,0.10123,0,1.0028,0.99999,0.0055521,-0.016727,0.00055542,0,0.00056002,-1.143e-05,0,0,0,0,1,1.0325,-1.4675,0,0
0.033279,0.10123,0,1.0028,0.99999,0.0055873,-0.016727,0.00055542,0,0.00056002,-1.143e-05,0,0,0,0,1,1.035,-1.465,0,0
0.033265,0.10123,0,1.0028,0.99999,0.0056225,-0.016727,0.00055542,0,0.00056002,-1.143e-05,0,0,0,0,1,1.0375,-1.4625,0,0
0.033251,0.10123,0,1.0028,0.99999,0.0056577,-0.016727,0.00055542,0,0.00056002,-1.143e-05,0,0,0,0,1,1.04,-1.46,0,0
0.033237,0.10123,0,1.0028,0.99999,0.0056929,-0.016727,0.00055542,0,0.00056002,-1.143e-05,0,0,0,0,1,1.0425,-1.4575,0,0
0.033223,0.10123,0,1.0029,0.99999,0.0057281,-0.016727,0.00055542,0,0.00056002,-1.143e-05,0,0,0,0,1,1.045,-1.455,0,0
0.033209,0.10123,0,1.0029,0.99999,0.0057633,-0.016727,0.00055542,0,0.00056002,-1.143e-05,0,0,0,0,1,1.0475,-1.4525,0,0
0.033195,0.10123,0,1.0029,0.99999,0.0057985,-0.017074,0.0011264,0,0.0011365,-3.2449e-05,0,0,0,0,1,1.05,-1.45,0,0
0.033181,0.10123,0,1.0029,0.99999,0.0058352,-0.017778,0.00057905,0,0.00058745,-1.2136e-05,0,0,0,0,1,1.0525,-1.4475,0,0
0.033166,0.10123,0,1.0029,0.99999,0.0058719,-0.017778,0.00057905,0,0.00058745,-1.2136e-05,0,0,0,0,1,1.055,-1.445,0,0
0.033151,0.10123,0,1.0029,0.99999,0.0059087,-0.017778,0.00057905,0,0.00058745,-1.2136e-05,0,0,0,0,1,1.0575,-1.4425,0,0
0.033136,0.10123,0,1.003,0.99999,0.0059454,-0.017778,0.00057905,0,0.00058745,-1.2136e-05,0,0,0,0,1,1.06,-1.44,0,0
0.033121,0.10123,0,1.003,0.99999,0.0059821,-0.017778,0.00057905,0,0.00058745,-1.2136e-05,0,0,0,0,1,1.0625,-1.4375,0,0
0.033106,0.10123,0,1.003,0.99999,0.0060188,-0.017778,0.00057905,0,0.00058745,-1.2136e-05,0,0,0,0,1,1.065,-1.435,0,0
0.033091,0.10123,0,1.003,0.99999,0.0060556,-0.017778,0.00057905,0,0.00058745,-1.2136e-05,0,0,0,0,1,1.0675,-1.4325,0,0
0.033077,0.10123,0,1.003,0.99999,0.0060923,-0.017778,0.00057905,0,0.00058745,-1.2136e-05,0,0,0,0,1,1.07,-1.43,0,0
0.033062,0.10123,0,1.0031,0.99999,0.006129,-0.017778,0.00057905,0,0.00058745,-1.2136e-05,0,0,0,0,1,1.0725,-1.4275,0,0
0.033047,0.10123,0,1.0031,0.99999,0.0061657,-0.018117,0.0011735,0,0.0011882,-3.414e-05,0,0,0,0,1,1.075,-1.425,0,0
0.033031,0.10123,0,1.0031,0.99999,0.006204,-0.018873,0.00060332,0,0.00061637,-1.2905e-05,0,0,0,0,1,1.0775,-1.4225,0,0
0.033015,0.10122,0,1.0031,0.99999,0.0062423,-0.018873,0.00060332,0,0.00061637,-1.2905e-05,0,0,0,0,1,1.08,-1.42,0,0
0.032999,0.10122,0,1.0031,0.99999,0.0062806,-0.018873,0.00060332,0,0.00061637,-1.2905e-05,0,0,0,0,1,1.0825,-1.4175,0,0
0.032984,0.10122,0,1.0032,0.99999,0.0063189,-0.018873,0.00060332,0,0.00061637,-1.2905e-05,0,0,0,0,1,1.085,-1.415,0,0
0.032968,0.10122,0,1.0032,0.99999,0.0063572,-0.018873,0.00060332,0,0.00061637,-1.2905e-05,0,0,0,0,1,1.0875,-1.4125,0,0
0.032952,0.10122,0,1.0032,0.99999,0.0063955,-0.018873,0.00060332,0,0.00061637,-1.2905e-05,0,0,0,0,1,1.09,-1.41,0,0
0.032936,0.10122,0,1.0032,0.99999,0.0064338,-0.018873,0.00060332,0,0.00061637,-1.2905e-05,0,0,0,0,1,1.0925,-1.4075,0,0
0.03292,0.10122,0,1.0032,0.99999,0.0064721,-0.018873,0.00060332,0,0.00061637,-1.2905e-05,0,0,0,0,1,1.095,-1.405,0,0
0.032905,0.10122,0,1.0032,0.99999,0.0065104,-0.018873,0.00060332,0,0.00061637,-1.2905e-05,0,0,0,0,1,1.0975,-1.4025,0,0
0.032889,0.10122,0,1.0033,0.99999,0.0065487,-0.019203,0.0012218,0,0.001242,-3.5958e-05,0,0,0,0,1,1.1,-1.4,0,0
0.032872,0.10121,0,1.0033,0.99999,0.0065886,-0.020014,0.00062821,0,0.00064691,-1.3746e-05,0,0,0,0,1,1.1025,-1.3975,0,0
0.032855,0.10121,0,1.0033,0.99999,0.0066285,-0.020014,0.00062821,0,0.00064691,-1.3746e-05,0,0,0,0,1,1.105,-1.395,0,0
0.032839,0.10121,0,1.0033,0.99999,0.0066684,-0.020014,0.00062821,0,0.00064691,-1.3746e-05,0,0,0,0,1,1.1075,-1.3925,0,0
0.032822,0.10121,0,1.0033,0.99999,0.0067083,-0.020014,0.00062821,0,0.00064691,-1.3746e-05,0,0,0,0,1,1.11,-1.39,0,0
0.032805,0.10121,0,1.0034,0.99999,0.0067482,-0.020014,0.00062821,0,0.00064691,-1.3746e-05,0,0,0,0,1,1.1125,-1.3875,0,0
0.032788,0.10121,0,1.0034,0.99999,0.0067881,-0.020014,0.00062821,0,0.00064691,-1.3746e-05,0,0,0,0,1,1.115,-1.385,0,0
0.032772,0.1012,0,1.0034,0.99999,0.006828,-0.020014,0.00062821,0,0.00064691,-1.3746e-05,0,0,0,0,1,1.1175,-1.3825,0,0
0.032755,0.1012,0,1.0034,0.99999,0.006868,-0.020014,0.00062821,0,0.00064691,-1.3746e-05,0,0,0,0,1,1.12,-1.38,0,0
0.032738,0.1012,0,1.0034,0.99999,0.0069079,-0.020014,0.00062821,0,0.00064691,-1.3746e-05,0,0,0,0,1,1.1225,-1.3775,0,0
0.032721,0.1012,0,1.0035,0.99999,0.0069478,-0.020332,0.0012713,0,0.0012981,-3.7916e-05,0,0,0,0,1,1.125,-1.375,0,0
0.032704,0.1012,0,1.0035,0.99999,0.0069893,-0.021201,0.00065372,0,0.0006792,-1.4666e-05,0,0,0,0,1,1.1275,-1.3725,0,0
0.032686,0.10119,0,1.0035,0.99999,0.0070309,-0.021201,0.00065372,0,0.0006792,-1.4666e-05,0,0,0,0,1,1.13,-1.37,0,0
0.032668,0.10119,0,1.0035,0.99999,0.0070725,-0.021201,0.00065372,0,0.0006792,-1.4666e-05,0,0,0,0,1,1.1325,-1.3675,0,0
0.03265,0.10119,0,1.0036,0.99999,0.007114,-0.021201,0.00065372,0,0.0006792,-1.4666e-05,0,0,0,0,1,1.135,-1.365,0,0
0.032633,0.10119,0,1.0036,0.99999,0.0071556,-0.021201,0.00065372,0,0.0006792,-1.4666e-05,0,0,0,0,1,1.1375,-1.3625,0,0
0.032615,0.10118,0,1.0036,0.99999,0.0071972,-0.021201,0.00065372,0,0.0006792,-1.4666e-05,0,0,0,0,1,1.14,-1.36,0,0
0.032597,0.10118,0,1.0036,0.99999,0.0072387,-0.021201,0.00065372,0,0.0006792,-1.4666e-05,0,0,0,0,1,1.1425,-1.3575,0,0
0.032579,0.10118,0,1.0036,0.99999,0.0072803,-0.021201,0.00065372,0,0.0006792,-1.4666e-05,0,0,0,0,1,1.145,-1.355,0,0
0.032561,0.10118,0,1.0037,0.99999,0.0073219,-0.021201,0.00065372,0,0.0006792,-1.4666e-05,0,0,0,0,1,1.1475,-1.3525,0,0
0.032544,0.10118,0,1.0037,0.99999,0.0073634,-0.021506,0.0013218,0,0.0013565,-4.0028e-05,0,0,0,0,1,1.15,-1.35,0,0
0.032525,0.10117,0,1.0037,0.99999,0.0074067,-0.022436,0.0006798,0,0.00071338,-1.5674e-05,0,0,0,0,1,1.1525,-1.3475,0,0
0.032506,0.10117,0,1.0037,0.99999,0.0074499,-0.022436,0.0006798,0,0.00071338,-1.5674e-05,0,0,0,0,1,1.155,-1.345,0,0
0.032487,0.10117,0,1.0037,0.99999,0.0074932,-0.022436,0.0006798,0,0.00071338,-1.5674e-05,0,0,0,0,1,1.1575,-1.3425,0,0
0.032468,0.10116,0,1.0038,0.99999,0.0075365,-0.022436,0.0006798,0,0.00071338,-1.5674e-05,0,0,0,0,1,1.16,-1.34,0,0
0.03245,0.10116,0,1.0038,0.99999,0.0075797,-0.022436,0.0006798,0,0.00071338,-1.5674e-05,0,0,0,0,1,1.1625,-1.3375,0,0
0.032431,0.10116,0,1.0038,0.99999,0.007623,-0.022436,0.0006798,0,0.00071338,-1.5674e-05,0,0,0,0,1,1.165,-1.335,0,0
0.032412,0.10115,0,1.0038,0.99999,0.0076663,-0.022436,0.0006798,0,0.00071338,-1.5674e-05,0,0,0,0,1,1.1675,-1.3325,0,0
0.032393,0.10115,0,1.0038,0.99999,0.0077095,-0.022436,0.0006798,0,0.00071338,-1.5674e-05,0,0,0,0,1,1.17,-1.33,0,0
0.032374,0.10115,0,1.0039,0.99999,0.0077528,-0.022436,0.0006798,0,0.00071338,-1.5674e-05,0,0,0,0,1,1.1725,-1.3275,0,0
0.032356,0.10114,0,1.0039,0.99999,0.0077961,-0.022724,0.0013734,0,0.0014175,-4.2308e-05,0,0,0,0,1,1.175,-1.325,0,0
0.032336,0.10114,0,1.0039,0.99999,0.0078411,-0.023719,0.00070645,0,0.00074962,-1.6777e-05,0,0,0,0,1,1.1775,-1.3225,0,0
0.032316,0.10114,0,1.0039,0.99999,0.0078861,-0.023719,0.00070645,0,0.00074962,-1.6777e-05,0,0,0,0,1,1.18,-1.32,0,0
0.032296,0.10113,0,1.004,0.99999,0.0079311,-0.023719,0.00070645,0,0.00074962,-1.6777e-05,0,0,0,0,1,1.1825,-1.3175,0,0
0.032276,0.10113,0,1.004,0.99999,0.0079761,-0.023719,0.00070645,0,0.00074962,-1.6777e-05,0,0,0,0,1,1.185,-1.315,0,0
0.032256,0.10113,0,1.004,0.99999,0.0080211,-0.023719,0.00070645,0,0.00074962,-1.6777e-05,0,0,0,0,1,1.1875,-1.3125,0,0
0.032236,0.10112,0,1.004,0.99999,0.0080661,-0.023719,0.00070645,0,0.00074962,-1.6777e-05,0,0,0,0,1,1.19,-1.31,0,0
0.032216,0.10112,0,1.004,0.99999,0.0081111,-0.023719,0.00070645,0,0.00074962,-1.6777e-05,0,0,0,0,1,1.1925,-1.3075,0,0
0.032196,0.10111,0,1.0041,0.99999,0.0081561,-0.023719,0.00070645,0,0.00074962,-1.6777e-05,0,0,0,0,1,1.195,-1.305,0,0
0.032177,0.10111,0,1.0041,0.99999,0.0082011,-0.023719,0.00070645,0,0.00074962,-1.6777e-05,0,0,0,0,1,1.1975,-1.3025,0,0
0.032157,0.10111,0,1.0041,0.99999,0.0082461,-0.023989,0.0014261,0,0.001481,-4.4775e-05,0,0,0,0,1,1.2,-1.3,0,0
0.032136,0.1011,0,1.0041,0.99999,0.0082928,-0.025052,0.00073362,0,0.00078809,-1.7988e-05,0,0,0,0,1,1.2025,-1.2975,0,0
0.032115,0.1011,0,1.0042,0.99999,0.0083396,-0.025052,0.00073362,0,0.00078809,-1.7988e-05,0,0,0,0,1,1.205,-1.295,0,0
0.032094,0.10109,0,1.0042,0.99999,0.0083864,-0.025052,0.00073362,0,0.00078809,-1.7988e-05,0,0,0,0,1,1.2075,-1.2925,0,0
0.032073,0.10109,0,1.0042,0.99999,0.0084332,-0.025052,0.00073362,0,0.00078809,-1.7988e-05,0,0,0,0,1,1.21,-1.29,0,0
0.032051,0.10108,0,1.0042,0.99999,0.00848,-0.025052,0.00073362,0,0.00078809,-1.7988e-05,0,0,0,0,1,1.2125,-1.2875,0,0
0.03203,0.10108,0,1.0043,0.99999,0.0085267,-0.025052,0.00073362,0,0.00078809,-1.7988e-05,0,0,0,0,1,1.215,-1.285,0,0
0.032009,0.10107,0,1.0043,0.99999,0.0085735,-0.025052,0.00073362,0,0.00078809,-1.7988e-05,0,0,0,0,1,1.2175,-1.2825,0,0
0.031988,0.10107,0,1.0043,0.99999,0.0086203,-0.025052,0.00073362,0,0.00078809,-1.7988e-05,0,0,0,0,1,1.22,-1.28,0,0
0.031967,0.10107,0,1.0043,0.99999,0.0086671,-0.025052,0.00073362,0,0.00078809,-1.7988e-05,0,0,0,0,1,1.2225,-1.2775,0,0
0.031946,0.10106,0,1.0043,0.99999,0.0087139,-0.0253,0.0014796,0,0.0015473,-4.7447e-05,0,0,0,0,1,1.225,-1.275,0,0
0.031924,0.10105,0,1.0044,0.99999,0.0087624,-0.026435,0.00076128,0,0.00082899,-1.9318e-05,0,0,0,0,1,1.2275,-1.2725,0,0
0.031902,0.10105,0,1.0044,0.99999,0.008811,-0.026435,0.00076128,0,0.00082899,-1.9318e-05,0,0,0,0,1,1.23,-1.27,0,0
0.03188,0.10104,0,1.0044,0.99999,0.0088596,-0.026435,0.00076128,0,0.00082899,-1.9318e-05,0,0,0,0,1,1.2325,-1.2675,0,0
0.031858,0.10104,0,1.0044,0.99999,0.0089082,-0.026435,0.00076128,0,0.00082899,-1.9318e-05,0,0,0,0,1,1.235,-1.265,0,0
0.031835,0.10103,0,1.0045,0.99999,0.0089568,-0.026435,0.00076128,0,0.00082899,-1.9318e-05,0,0,0,0,1,1.2375,-1.2625,0,0
0.031813,0.10103,0,1.0045,0.99999,0.0090054,-0.026435,0.00076128,0,0.00082899,-1.9318e-05,0,0,0,0,1,1.24,-1.26,0,0
0.031791,0.10102,0,1.0045,0.99999,0.009054,-0.026435,0.00076128,0,0.00082899,-1.9318e-05,0,0,0,0,1,1.2425,-1.2575,0,0
0.031769,0.10102,0,1.0045,0.99999,0.0091026,-0.026435,0.00076128,0,0.00082899,-1.9318e-05,0,0,0,0,1,1.245,-1.255,0,0
0.031747,0.10101,0,1.0046,0.99999,0.0091512,-0.026435,0.00076128,0,0.00082899,-1.9318e-05,0,0,0,0,1,1.2475,-1.2525,0,0
0.031724,0.101,0,1.0046,0.99999,0.0091998,-0.026659,0.001534,0,0.0016165,-5.0345e-05,0,0,0,0,1,1.25,-1.25,0,0
0.031701,0.101,0,1.0046,0.99999,0.0092502,-0.02787,0.00078939,0,0.00087253,-2.0777e-05,0,0,0,0,1,1.2525,-1.2475,0,0
0.031678,0.10099,0,1.0046,0.99999,0.0093007,-0.02787,0.00078939,0,0.00087253,-2.0777e-05,0,0,0,0,1,1.255,-1.245,0,0
